"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action","environment.initial","Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome","state_idx"
0,0,0,1,0,0,0,0,0,0,0,0,0.00493,0,0,0,0,8
0,0,0,1,0,0,0,0,0,0,0,0,0.00260999999999999,0,0,0,0,8
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.13934,0,0,32
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14085,0,0,32
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14208,128
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14385,128
1,1,0,0,0,0,0,0,0,0.0435788571429,0.0950811428571,0,0,0,0,0,0,3
1,1,0,0,0,0,0,0,0,0.055836,0.130284,0,0,0,0,0,0,3
1,0,0,1,0,0,0,0,0,0.121701418439716,0,0,0.0481985815602837,0,0,0,0,9
1,0,0,1,0,0,0,0,0,0.103393333333333,0,0,0.0516966666666667,0,0,0,0,9
1,0,0,0,0,1,0,0,0,0.00236316666666667,0,0,0,0,0.139426833333333,0,0,33
1,0,0,0,0,1,0,0,0,0.00738848484848485,0,0,0,0,0.114521515151515,0,0,33
1,0,0,0,0,0,1,0,0,0.00549066666666667,0,0,0,0,0,0.0974593333333333,0,65
1,0,0,0,0,0,1,0,0,0.00521788732394366,0,0,0,0,0,0.118272112676056,0,65
0,1,1,0,0,0,0,0,0,0,0,0.0772,0,0,0,0,0,6
0,1,1,0,0,0,0,0,0,0,0,0.08931,0,0,0,0,0,6
0,1,0,0,0,0,1,0,0,0,0.0793757017544,0,0,0,0,0.0739942982456,0,66
0,1,0,0,0,0,1,0,0,0,0.0968484269663,0,0,0,0,0.0721615730337,0,66
0,0,1,0,0,1,0,0,0,0,0,0.0776841428571429,0,0,0.0692858571428571,0,0,36
0,0,1,0,0,1,0,0,0,0,0,0.0913431707317073,0,0,0.0615168292682927,0,0,36
0,0,1,0,0,0,1,0,0,0,0,0.0951328767123288,0,0,0,0.0702171232876712,0,68
0,0,1,0,0,0,1,0,0,0,0,0.106064634146341,0,0,0,0.0580353658536585,0,68
0,0,1,0,0,0,0,1,0,0,0,0.0774187826086956,0,0,0,0,0.0639012173913043,132
0,0,1,0,0,0,0,1,0,0,0,0.072925,0,0,0,0,0.072925,132
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.13096,0,0,40
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.14014,0,0,40
0,0,0,0,1,0,1,0,0,0,0,0,0,0.0463872413793103,0,0.10308275862069,0,80
0,0,0,0,1,0,1,0,0,0,0,0,0,0.0532322641509434,0,0.0952577358490566,0,80
0,0,0,0,1,0,0,1,0,0,0,0,0,0.0426584347826087,0,0,0.0936115652173913,144
0,0,0,0,1,0,0,1,0,0,0,0,0,0.065953125,0,0,0.060676875,144
1,1,0,0,0,0,1,0,0,0.0324776271186,0.0649552542373,0,0,0,0,0.0394371186441,0,67
1,1,0,0,0,0,1,0,0,0.0117509016393,0.121425983607,0,0,0,0,0.0261131147541,0,67
1,0,1,0,0,0,1,0,0,0.00576216867469879,0,0.109481204819277,0,0,0,0.0441766265060241,0,69
1,0,1,0,0,0,1,0,0,0.00316172043010753,0,0.0901090322580645,0,0,0,0.053749247311828,0,69
1,0,1,0,0,0,0,1,0,0.0578008421052632,0,0.0947291578947368,0,0,0,0,0,133
1,0,1,0,0,0,0,1,0,0.0451333333333333,0,0.0902666666666667,0,0,0,0,0,133
1,0,0,0,1,0,1,0,0,0.040910198019802,0,0,0,0.0694233663366337,0,0.0148764356435644,0,81
1,0,0,0,1,0,1,0,0,0.0514702083333333,0,0,0,0.0528246875,0,0.0257351041666667,0,81
0,1,0,1,0,1,0,0,0,0,0.0288661016949,0,0,0,0.0846738983051,0,0,42
0,1,0,1,0,1,0,0,0,0,0.039677826087,0,0,0,0.090692173913,0,0,42
0,1,0,1,0,0,1,0,0,0,0.10044047619,0,0,0,0,0.0913095238095,0,74
0,1,0,1,0,0,1,0,0,0,0.0975793939394,0,0,0,0,0.0719006060606,0,74
0,1,0,0,1,0,1,0,0,0,0,0,0,0.0665553658537,0,0.0988246341463,0,82
0,1,0,0,1,0,1,0,0,0,0,0,0,0.0539888888889,0,0.0917811111111,0,82
0,1,0,0,0,0,1,1,0,0,0.0523679381443,0,0,0,0,0.101562061856,0,194
0,1,0,0,0,0,1,1,0,0,0.0910907317073,0,0,0,0,0.0786692682927,0,194
0,0,1,0,0,0,1,1,0,0,0,0.0527446464646465,0,0,0,0.100835353535354,0,196
0,0,1,0,0,0,1,1,0,0,0,0.0888202469135802,0,0,0,0.0726711111111111,0.00201864197530864,196
0,0,0,1,1,0,1,0,0,0,0,0,0,0.0331556603773585,0,0.126594339622642,0,88
0,0,0,1,1,0,1,0,0,0,0,0,0,0.04500125,0,0.10928875,0,88
0,0,0,1,1,0,0,1,0,0,0,0,0.00433186046511628,0.0505383720930232,0,0,0.0693097674418605,152
0,0,0,1,1,0,0,1,0,0,0,0,0.0032306329113924,0.0500748101265823,0,0,0.0743045569620253,152
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.141730263157895,0.00188973684210526,0,104
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.140017281553398,0.00137271844660194,0,104
1,1,0,1,1,1,1,1,0,0.0105476923077,0,0,0,0.0281271794872,0.0984451282051,0,0,251
1,1,0,1,1,1,1,1,0,0.00433310344828,0,0,0,0.0671631034483,0.0519972413793,0.00216655172414,0,251
1,1,1,0,1,1,1,1,0,0,0,0.0999181609195,0,0.00535275862069,0,0.0499590804598,0,247
1,1,1,0,1,1,1,1,0,0,0,0.0817485714286,0,0,0,0.0675314285714,0,247
1,1,1,1,0,1,1,1,0,0,0,0.101471282051,0,0,0,0.0705887179487,0,239
1,1,1,1,0,1,1,1,0,0,0,0.0984025316456,0,0,0,0.0628101265823,0.00418734177215,239
1,1,1,1,1,1,0,1,0,0,0,0.106135714286,0,0,0.0405245454545,0,0.00192974025974,191
1,1,1,1,1,1,0,1,0,0,0,0.106135714286,0,0,0.0405245454545,0,0.00192974025974,191
1,1,1,1,1,1,1,0,0,0,0,0.0890947058824,0,0,0,0.0791952941176,0,127
1,1,1,1,1,1,1,0,0,0,0,0.0771875,0,0.024375,0,0.0609375,0,127
