"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0.13199,0,0,0,0,0,0,0
0.14113,0,0,0,0,0,0,0
0,0.07266,0,0,0,0,0,0
0,0.07209,0,0,0,0,0,0
0,0,0,0.00260999999999999,0,0,0,0
0,0,0,0.00493,0,0,0,0
0,0,0,0,0,0,0.10337,0
0,0,0,0,0,0,0.10996,0
0.0114602298851,0,0,0,0.0343806896552,0.0787890804598,0,0
0.0184875,0,0,0,0.060084375,0.044678125,0,0
0,0,0.0817485714286,0,0,0,0.0675314285714,0
0,0,0.0750855319149,0,0,0,0.0853244680851,0
0,0,0.101960821918,0,0,0,0.0770923287671,0.00248684931507
0,0,0.0984025316456,0,0,0,0.0628101265823,0.00418734177215
0,0,0.0859171764706,0,0.00204564705882,0,0.0859171764706,0
0,0,0.0747138461538,0,0,0,0.0871661538462,0
0.0587530188679,0,0.105136981132,0,0,0,0,0
0,0,0.106135714286,0,0,0.0405245454545,0,0.00192974025974
0,0,0.064,0,0.014,0.048,0.016,0
0,0,0.117548630137,0,0.00261219178082,0,0.0705291780822,0
