"Ea.outcome","Pa.outcome","Pch.outcome","Pci.outcome","Pf.outcome","Pp.outcome","Pv.outcome","Sm.outcome"
0.12451,0,0,0,0,0,0,0
0.13199,0,0,0,0,0,0,0
0,0.07483,0,0,0,0,0,0
0,0.07266,0,0,0,0,0,0
0,0,0.0819,0,0,0,0,0
0,0,0.07488,0,0,0,0,0
0,0,0,0.00307,0,0,0,0
0,0,0,0.00319999999999999,0,0,0,0
0,0,0,0,0.0602,0,0,0
0,0,0,0,0.05858,0,0,0
0,0,0,0,0,0,0.10438,0
0,0,0,0,0,0,0.10323,0
0,0,0,0,0,0,0,0.14385
0,0,0,0,0,0,0,0.14208
0,0,0.0897026666667,0,0.00183066666667,0.038444,0.00732266666667,0
0,0,0.0877804878049,0,0.00877804878049,0,0.0403790243902,0.00702243902439
0,0,0.0999181609195,0,0.00535275862069,0,0.0499590804598,0
0,0,0.100977407407,0,0,0,0.0376525925926,0
0,0,0.103753157895,0,0,0,0.0754568421053,0
0.0309266666667,0,0.0618533333333,0,0.0154633333333,0.0251279166667,0.00579875,0
