"Ea.action","Pa.action","Pch.action","Pci.action","Pf.action","Pp.action","Pv.action","Sm.action"
0,0,0,0.0125831594405631,0,0,0.0125831594405631,0
0,0,0,0.0122087147525493,0,0,0.0122087147525493,0
0,0,0,0.0322177811288913,0,0,0,0.0322177811288913
0,0,0,0.00281188659647726,0,0,0,0.00281188659647726
0,0,0,0,0.012596633682936,0.012596633682936,0,0
0,0,0,0,0.0260501414874857,0.0260501414874857,0,0
0,0,0,0,0.0227782286966364,0,0.0227782286966364,0
0,0,0,0,0.0111954042144487,0,0.0111954042144487,0
0,0,0,0,0.0125831594405631,0,0,0.0125831594405631
0,0,0,0,0.0122087147525493,0,0,0.0122087147525493
0,0,0,0,0,0.0322177811288913,0.0322177811288913,0
0,0,0,0,0,0.00281188659647726,0.00281188659647726,0
0,0,0,0,0,0.012596633682936,0,0.012596633682936
0,0,0,0,0,0.0260501414874857,0,0.0260501414874857
0,0,0,0,0,0,0.0227782286966364,0.0227782286966364
0,0,0,0,0,0,0.0111954042144487,0.0111954042144487
0.0125831594405631,0.0125831594405631,0.0125831594405631,0,0,0,0,0
0.0122087147525493,0.0122087147525493,0.0122087147525493,0,0,0,0,0
0.0322177811288913,0.0322177811288913,0,0.0322177811288913,0,0,0,0
0.00281188659647726,0.00281188659647726,0,0.00281188659647726,0,0,0,0
0.012596633682936,0.012596633682936,0,0,0.012596633682936,0,0,0
0.0260501414874857,0.0260501414874857,0,0,0.0260501414874857,0,0,0
0.0227782286966364,0.0227782286966364,0,0,0,0.0227782286966364,0,0
0.0111954042144487,0.0111954042144487,0,0,0,0.0111954042144487,0,0
0.0125831594405631,0.0125831594405631,0,0,0,0,0.0125831594405631,0
0.0122087147525493,0.0122087147525493,0,0,0,0,0.0122087147525493,0
0.0322177811288913,0.0322177811288913,0,0,0,0,0,0.0322177811288913
0.00281188659647726,0.00281188659647726,0,0,0,0,0,0.00281188659647726
0.012596633682936,0,0.012596633682936,0.012596633682936,0,0,0,0
0.0260501414874857,0,0.0260501414874857,0.0260501414874857,0,0,0,0
0.0227782286966364,0,0.0227782286966364,0,0.0227782286966364,0,0,0
0.0111954042144487,0,0.0111954042144487,0,0.0111954042144487,0,0,0
0.0125831594405631,0,0.0125831594405631,0,0,0.0125831594405631,0,0
0.0122087147525493,0,0.0122087147525493,0,0,0.0122087147525493,0,0
0.0322177811288913,0,0.0322177811288913,0,0,0,0.0322177811288913,0
0.00281188659647726,0,0.00281188659647726,0,0,0,0.00281188659647726,0
0.012596633682936,0,0.012596633682936,0,0,0,0,0.012596633682936
0.0260501414874857,0,0.0260501414874857,0,0,0,0,0.0260501414874857
0.0227782286966364,0,0,0.0227782286966364,0.0227782286966364,0,0,0
0.0111954042144487,0,0,0.0111954042144487,0.0111954042144487,0,0,0
0.0125831594405631,0,0,0.0125831594405631,0,0.0125831594405631,0,0
0.0122087147525493,0,0,0.0122087147525493,0,0.0122087147525493,0,0
0.0322177811288913,0,0,0.0322177811288913,0,0,0.0322177811288913,0
0.00281188659647726,0,0,0.00281188659647726,0,0,0.00281188659647726,0
0.012596633682936,0,0,0.012596633682936,0,0,0,0.012596633682936
0.0260501414874857,0,0,0.0260501414874857,0,0,0,0.0260501414874857
0.0227782286966364,0,0,0,0.0227782286966364,0.0227782286966364,0,0
0.0111954042144487,0,0,0,0.0111954042144487,0.0111954042144487,0,0
0.0125831594405631,0,0,0,0.0125831594405631,0,0.0125831594405631,0
0.0122087147525493,0,0,0,0.0122087147525493,0,0.0122087147525493,0
0.0322177811288913,0,0,0,0.0322177811288913,0,0,0.0322177811288913
0.00281188659647726,0,0,0,0.00281188659647726,0,0,0.00281188659647726
0.012596633682936,0,0,0,0,0.012596633682936,0.012596633682936,0
0.0260501414874857,0,0,0,0,0.0260501414874857,0.0260501414874857,0
0.0227782286966364,0,0,0,0,0.0227782286966364,0,0.0227782286966364
0.0111954042144487,0,0,0,0,0.0111954042144487,0,0.0111954042144487
0.0125831594405631,0,0,0,0,0,0.0125831594405631,0.0125831594405631
0.0122087147525493,0,0,0,0,0,0.0122087147525493,0.0122087147525493
0,0.0322177811288913,0.0322177811288913,0.0322177811288913,0,0,0,0
0,0.00281188659647726,0.00281188659647726,0.00281188659647726,0,0,0,0
0,0.012596633682936,0.012596633682936,0,0.012596633682936,0,0,0
0,0.0260501414874857,0.0260501414874857,0,0.0260501414874857,0,0,0
0,0.0227782286966364,0.0227782286966364,0,0,0.0227782286966364,0,0
0,0.0111954042144487,0.0111954042144487,0,0,0.0111954042144487,0,0
0,0.0125831594405631,0.0125831594405631,0,0,0,0.0125831594405631,0
0,0.0122087147525493,0.0122087147525493,0,0,0,0.0122087147525493,0
0,0.0322177811288913,0.0322177811288913,0,0,0,0,0.0322177811288913
0,0.00281188659647726,0.00281188659647726,0,0,0,0,0.00281188659647726
0,0.012596633682936,0,0.012596633682936,0.012596633682936,0,0,0
0,0.0260501414874857,0,0.0260501414874857,0.0260501414874857,0,0,0
0,0.0227782286966364,0,0.0227782286966364,0,0.0227782286966364,0,0
0,0.0111954042144487,0,0.0111954042144487,0,0.0111954042144487,0,0
0,0.0125831594405631,0,0.0125831594405631,0,0,0.0125831594405631,0
0,0.0122087147525493,0,0.0122087147525493,0,0,0.0122087147525493,0
0,0.0322177811288913,0,0.0322177811288913,0,0,0,0.0322177811288913
0,0.00281188659647726,0,0.00281188659647726,0,0,0,0.00281188659647726
0,0.012596633682936,0,0,0.012596633682936,0.012596633682936,0,0
0,0.0260501414874857,0,0,0.0260501414874857,0.0260501414874857,0,0
0,0.0227782286966364,0,0,0.0227782286966364,0,0.0227782286966364,0
0,0.0111954042144487,0,0,0.0111954042144487,0,0.0111954042144487,0
0,0.0125831594405631,0,0,0.0125831594405631,0,0,0.0125831594405631
0,0.0122087147525493,0,0,0.0122087147525493,0,0,0.0122087147525493
0,0.0322177811288913,0,0,0,0.0322177811288913,0.0322177811288913,0
0,0.00281188659647726,0,0,0,0.00281188659647726,0.00281188659647726,0
0,0.012596633682936,0,0,0,0.012596633682936,0,0.012596633682936
0,0.0260501414874857,0,0,0,0.0260501414874857,0,0.0260501414874857
0,0.0227782286966364,0,0,0,0,0.0227782286966364,0.0227782286966364
0,0.0111954042144487,0,0,0,0,0.0111954042144487,0.0111954042144487
0,0,0.0125831594405631,0.0125831594405631,0.0125831594405631,0,0,0
0,0,0.0122087147525493,0.0122087147525493,0.0122087147525493,0,0,0
0,0,0.0322177811288913,0.0322177811288913,0,0.0322177811288913,0,0
0,0,0.00281188659647726,0.00281188659647726,0,0.00281188659647726,0,0
0,0,0.012596633682936,0.012596633682936,0,0,0.012596633682936,0
0,0,0.0260501414874857,0.0260501414874857,0,0,0.0260501414874857,0
0,0,0.0227782286966364,0.0227782286966364,0,0,0,0.0227782286966364
0,0,0.0111954042144487,0.0111954042144487,0,0,0,0.0111954042144487
0,0,0.0125831594405631,0,0.0125831594405631,0.0125831594405631,0,0
0,0,0.0122087147525493,0,0.0122087147525493,0.0122087147525493,0,0
0,0,0.0322177811288913,0,0.0322177811288913,0,0.0322177811288913,0
0,0,0.00281188659647726,0,0.00281188659647726,0,0.00281188659647726,0
0,0,0.012596633682936,0,0.012596633682936,0,0,0.012596633682936
0,0,0.0260501414874857,0,0.0260501414874857,0,0,0.0260501414874857
0,0,0.0227782286966364,0,0,0.0227782286966364,0.0227782286966364,0
0,0,0.0111954042144487,0,0,0.0111954042144487,0.0111954042144487,0
0,0,0.0125831594405631,0,0,0.0125831594405631,0,0.0125831594405631
0,0,0.0122087147525493,0,0,0.0122087147525493,0,0.0122087147525493
0,0,0.0322177811288913,0,0,0,0.0322177811288913,0.0322177811288913
0,0,0.00281188659647726,0,0,0,0.00281188659647726,0.00281188659647726
0,0,0,0.012596633682936,0.012596633682936,0.012596633682936,0,0
0,0,0,0.0260501414874857,0.0260501414874857,0.0260501414874857,0,0
0,0,0,0.0227782286966364,0.0227782286966364,0,0.0227782286966364,0
0,0,0,0.0111954042144487,0.0111954042144487,0,0.0111954042144487,0
0,0,0,0.0125831594405631,0.0125831594405631,0,0,0.0125831594405631
0,0,0,0.0122087147525493,0.0122087147525493,0,0,0.0122087147525493
0,0,0,0.0322177811288913,0,0.0322177811288913,0,0.0322177811288913
0,0,0,0.00281188659647726,0,0.00281188659647726,0,0.00281188659647726
0,0,0,0.012596633682936,0,0,0.012596633682936,0.012596633682936
0,0,0,0.0260501414874857,0,0,0.0260501414874857,0.0260501414874857
0,0,0,0,0.0227782286966364,0.0227782286966364,0.0227782286966364,0
0,0,0,0,0.0111954042144487,0.0111954042144487,0.0111954042144487,0
0,0,0,0,0.0125831594405631,0.0125831594405631,0,0.0125831594405631
0,0,0,0,0.0122087147525493,0.0122087147525493,0,0.0122087147525493
0,0,0,0,0.0322177811288913,0,0.0322177811288913,0.0322177811288913
0,0,0,0,0.00281188659647726,0,0.00281188659647726,0.00281188659647726
0,0,0,0,0,0.012596633682936,0.012596633682936,0.012596633682936
0,0,0,0,0,0.0260501414874857,0.0260501414874857,0.0260501414874857
0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364
0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487
0,0.0125831594405631,0.0125831594405631,0.0125831594405631,0.0125831594405631,0.0125831594405631,0.0125831594405631,0.0125831594405631
0,0.0122087147525493,0.0122087147525493,0.0122087147525493,0.0122087147525493,0.0122087147525493,0.0122087147525493,0.0122087147525493
0.0322177811288913,0,0.0322177811288913,0.0322177811288913,0.0322177811288913,0.0322177811288913,0.0322177811288913,0.0322177811288913
0.00281188659647726,0,0.00281188659647726,0.00281188659647726,0.00281188659647726,0.00281188659647726,0.00281188659647726,0.00281188659647726
0.012596633682936,0.012596633682936,0,0.012596633682936,0.012596633682936,0.012596633682936,0.012596633682936,0.012596633682936
0.0260501414874857,0.0260501414874857,0,0.0260501414874857,0.0260501414874857,0.0260501414874857,0.0260501414874857,0.0260501414874857
0.0227782286966364,0.0227782286966364,0.0227782286966364,0,0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364
0.0111954042144487,0.0111954042144487,0.0111954042144487,0,0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487
0.0125831594405631,0.0125831594405631,0.0125831594405631,0.0125831594405631,0,0.0125831594405631,0.0125831594405631,0.0125831594405631
0.0122087147525493,0.0122087147525493,0.0122087147525493,0.0122087147525493,0,0.0122087147525493,0.0122087147525493,0.0122087147525493
0.0322177811288913,0.0322177811288913,0.0322177811288913,0.0322177811288913,0.0322177811288913,0,0.0322177811288913,0.0322177811288913
0.00281188659647726,0.00281188659647726,0.00281188659647726,0.00281188659647726,0.00281188659647726,0,0.00281188659647726,0.00281188659647726
0.012596633682936,0.012596633682936,0.012596633682936,0.012596633682936,0.012596633682936,0.012596633682936,0,0.012596633682936
0.0260501414874857,0.0260501414874857,0.0260501414874857,0.0260501414874857,0.0260501414874857,0.0260501414874857,0,0.0260501414874857
0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364,0.0227782286966364,0
0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487,0.0111954042144487,0
