"MelS.action","Hyd.action","SimA.action","Vir.action","Stv.action","Merc.action","Trop.action","Ins.action","Wplus.action","Eqx.action","Paul.action","Neb.action","Zap.action","Fun.action","Psd.action","Ser.action","WW.action","Pro.action","Eug.action","Bir.action","Pallid.action","food.initial","temperature.initial","MelS.outcome","Hyd.outcome","SimA.outcome","Vir.outcome","Stv.outcome","Merc.outcome","Trop.outcome","Ins.outcome","Wplus.outcome","Eqx.outcome","Paul.outcome","Neb.outcome","Zap.outcome","Fun.outcome","Psd.outcome","Ser.outcome","WW.outcome","Pro.outcome","Eug.outcome","Bir.outcome","Pallid.outcome","state_idx"
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"thick","19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"thick","25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131073
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"thick","19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262145
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"thick","19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048577
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
