"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.013533689390483,6.27638460905893e-05,0.00737199030727512,0.0615898018555655,0.0390396868005266
0,0.002519112473604,0.000825513424118232,0.00709067969213659,0.0214364984315001,0.00993371437874387
0,0.00618966553982466,5.9035929975828e-05,0.00322649812812368,0.0285144373776671,0.00981183668484122
0,0.00539623873611838,0.00198508353702209,0.0298200500636825,0,0.0270143471116611
0,0.0440743555998901,0.00117787351009894,0.0270378930691454,0,0.0871975083170271
0,0.0352099786460176,0.00120654368312591,0.0109190026810805,0,0.067088061315656
0,0.0225088025807811,0,0.0298808574223188,0.0835449554117183,0.00757875110690978
0,0.00979554200085416,0,0.000117368031597822,0.0203363813806994,0.0254956894535473
0,0.00141151914570599,0,0.0133778425785612,0.00354699705663725,0.00187839542117899
0.0004485746,0,0.0004345951,0.0002309587,0.009467728,0
0.002383197,0.001290502,5.707246e-05,0,0.002004631,0
0.000952087777171271,0.0100343470049616,0.000303184556586473,0.00115754855466239,0.0133026143935928,0
0.005006208,0.003849387,0.0005563101,0.03908249,0,0.02712742
0.00384547,0.0461634,0.0003032802,0.0337452,0,0.07574405
0.0006979327,0.03496889,0.0004983268,0.01754443,0,0.1558838
0.001164376,0.06196551,0.001419102,0,0,0.04244566
0.0008247645,0.02145779,0.0006949978,0,0,0.02519244
0.0021919,0.03233493,0.0005080711,0,0,0.02148328
0.0001697498,0,0.00111944,0.001432069,0.04044076,0
0.001147633,0,0.0009376124,0.0002489615,0.004960067,0
0.0003458898,0,8.266596e-05,0.002741932,0.0009212327,0
0.00509687,0,0.003073074,0.01461576,0.06741794,0.05666329
0.005207087,0,0.006875664,0.05460668,0.02259756,0.03060802
0.0005064498,0,0.0002270431,0.01586053,0.01556514,0.05808582
0.002366742,0,0.001698637,0.02795298,0,0.1129912
0.000458041,0,0.0004151633,0.02061745,0,0.08625785
0.002884615,0,0.000546091,0.03127031,0,0.09178748
0.002716304,0,0,0.0282987,0.02854765,0.04503421
0.0001760816,0,0,0.01802269,0.06822418,0.04298194
0.0002027439,0,0,0.01848667,0.02093337,0.008794039
