"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0611929148822039,0,0,0,0
0,0.0213135002396683,0,0,0,0
0,0.0513014074957963,0,0,0,0
0,0,0.00103125698017405,0.083775293250224,0,0
0,0,0.0270240177254358,0.0845003278942408,0,0
0,0,0.00209768905590457,0.120374860635893,0,0
0,0.00274242206751032,0,0,0.00521865404619327,0.0232504362722189
0,0.018474151380364,0,0,0.00429092123537962,0.0522371098165792
0,0.0189230770634862,0,0,0.0282283184579638,0.000424322547063409
0.00108855507745294,0.0394128702475355,0,0,0,0.00685926522598271
0.00180377471365354,0.0397178427213837,0,0,0,0.0122653803595309
0.0013721712095871,0.011194116332414,0,0,0,0.0345101983662793
0.00180339815869906,0,0.00216289202323718,0,0,0.0386023754334428
0.000561161571476072,0,0.000146177555567598,0,0,0.0719449368392033
0.000366185511327406,0,0.00100481658590959,0,0,0.041687133017098
0.00183123588764086,0.0616927659897002,0.000368176946245402,0.0177057682901514,0,0
0.000939026745377938,0.019675146272345,0.00117720214139602,0.0053483825081771,0,0
0.00345660334435382,0.0478977578148308,0.00106019229391484,0.0339477421033867,0,0
0.0008959776,0.02516747,0.0001971981,0,0.03298246,0.01774345
0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
0.002461296,0.02369402,0.0003386257,0,0.01752364,0.02384837
0.001024592,0.01126633,0,0.01177542,0.05668757,0
0.005127666,0.02326812,0,0.00533908,0.02902072,0
3.538656e-05,0.007968003,0,0.001617744,0.002035569,0
0.003345779,0,0.0008858874,0.0178894,0.06532654,0
0.001147633,0,0.0009376124,0.0002489615,0.004960067,0
0.008662336,0,0.003523481,0.005974621,0.01155299,0
7.426012e-05,0,0,0.003035978,0.1050336,0
0.0004693649,0,0,0.003363956,0.009801771,0
0.001226482,0,0,0.004308281,0.009960107,0
