"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0.00115437559197854,0.0190400670410323,0,0,0,0
0.00447480725763634,0.0231213044424982,0,0,0,0
0.000329511085159378,0.0355108971792097,0,0,0,0
0.0004229986,0.006112052,0.0006945005,0.01151388,0,0.03865625
0.002132016,0.0353127,0.001494076,0.02000155,0,0.07473115
0.0008573703,0.02960373,0.0003768045,0.02090806,0,0.06093829
7.369755e-05,0,1.52445e-05,0.01313617,0,0.02059196
0.002884615,0,0.000546091,0.03127031,0,0.09178748
0.002456628,0,0.006269281,0.06757645,0,0.01600597
1.520639e-05,0,0,0,0,0.06614887
0.0001833496,0,0,0,0,0.02102659
0.0001105756,0,0,0,0,0.01443219
