"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.151700491447622,0,0.0501078958675982,0,0
0,0.0493803951059207,0,0.035108790137522,0,0
0,0.0338155134848344,0,0.012149482627586,0,0
0,0.00516660089316417,0.00249021518946931,0,0.0141109167304173,0
0,0.0168196941228713,0.00078245324334553,0,0.0183863109039679,0
0,0.00636313111215105,0.000501757331098813,0,0.00604465571135799,0
0,0,0.00103125698017405,0.083775293250224,0,0
0,0,0.00711155702784139,0.0061923623386364,0,0
0,0,0.0270240177254358,0.0845003278942408,0,0
0,0,0,9.08867281198305e-06,0.0369033358894151,0
0,0,0,7.71084846231188e-05,0.0107552387747761,0
0,0,0,0,0.00504122025731863,0
0,0,0,0.0304608782648116,0,0.141752957592863
0,0,0,0.0305996831366136,0,0.0262950017384991
0,0,0,0.119915652307995,0,0.123417787678358
0,0,0,0,0.0348007316110579,0
0,0,0,0,0.00974488132953938,0
0,0,0,0,0.00808299564607995,0
0,0,0,0,0.0630603494277851,0.0442759828584504
0,0,0,0,0.00040915225969752,0.00902142067246873
0,0,0,0,0.00440458305331057,0.0268334014501997
0,0,0.000256168359680522,0.0219528825477755,0,0.0717892114247556
0,0,0.000199669373069886,0.0149050553064828,0,0.0163813252177485
0,0,0.00183402459499358,0.000328702311599318,0,0.0141109454018233
0,0,0,0.00600072959440008,0.00779635113384806,0
0,0,0,0.0958135540328068,0.032701579985174,0.0411664479856777
0,0,0,0.0440851032951357,0.00656107928341309,0.0220753348814009
0,0.104978874136649,0,0,0,0
0.000329511085159378,0.0355108971792097,0,0,0,0
0.00447480725763634,0.0231213044424982,0,0,0,0
