"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0549089529825013,0,0.0418373813536616,0,0
0,0.0711208765337751,0,0.0231847012789577,0,0
0,0.0167256963961109,0,0.00384127518989343,0,0
0,0.0157649446784064,0,0,0,0
0,0.00826272414970202,0,0,0,0.00367915794578244
0,0.0737758762230163,0,0,0,0.00994114758275637
0,0,0.00256070048739447,0,0,0
0,0,0.00606791856213171,0,0,0
0,0,0.00794445559696494,0,0,0
0,0,0.000918643443185764,0,0,0.053249175791101
0,0,0.000243899586682576,0,0,0.0324769742602407
0,0,0.00579099336915077,0,0,0.0093784818241816
0,0,0,0,0,0
0,0,0,0.0878384854449204,0,0
0,0,0,0.114971487500058,0,0
0,0,0,0,0.00453416518565111,0
0,0,0,0,0,0
0,0,0,0,0.0348007316110579,0
0,0,0,0,0.0630603494277851,0.0442759828584504
0,0,0,0,0.00269344007495078,0.0157106888324492
0,0,0,0,0.0110714249926489,0.0044016689415747
0.00080335704332495,0.0137887072980782,0,0,0,0
0.000329511085159378,0.0355108971792097,0,0,0,0
0.00169172397915361,0.0699135310106797,0,0,0,0
0.008365317,0,0.01675252,0,0,0
0.02499541,0,0.01605714,0,0,0
0.02063733,0,0.009068805,0,0,0
0.003935869,0,0,0.08003649,0,0
0.0002000959,0,0,0.1273276,0,0
0.003098939,0,0,0.1386964,0,0
