"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0213135002396683,0,0,0,0
0,0.0333455026137409,0,0,0,0
0,0.0513014074957963,0,0,0,0
0,0.00409730148498741,0,0,0,0.0960549673119743
0,0.00686168074581111,0,0,0,0.0462114798733321
0,0.00941048805390828,0,0,0,0.0453026844901405
0.00240515837262241,0.0494063902804008,0,0.0558837050141261,0,0
0.000828441155095988,0.0199304738363962,0,0.0060693696615251,0,0
0.000306413869864568,0.0619217825686644,0,0.0481189779916645,0,0
0,0,0.0161399707407127,0,0,0
0,0,0.00262996341895741,0,0,0
0,0,0.00256070048739447,0,0,0
0,0,0,0,0.0284779382823144,0.00711237442474706
0,0,0,0,0.0630603494277851,0.0442759828584504
0,0,0,0,0.00269344007495078,0.0157106888324492
0,0.0237165050025848,0,0,0.0198504522316402,0.00726635821535529
0,0.018474151380364,0,0,0.00429092123537962,0.0522371098165792
0,0.0437116826761008,0,0,0.0109963762182558,0.0580015882283649
0,0,0,0.0440851032951357,0.00656107928341309,0.0220753348814009
0,0,0,0.00519433477964466,0.0403881434139729,0.0151632082625861
0,0,0,0.0165745544494931,0.0142036037130965,0.0871472942986194
0.000603408387644827,0.0685305875602826,0,0,0,0
0.000130554604829584,0.0381048264658707,0,0,0,0
0.000983501505148706,0.0831998845639572,0,0,0,0
0.001115861,0,0,0.002495731,0.02081504,0
0.0004693649,0,0,0.003363956,0.009801771,0
0,0,0,0.002742318,0.1615332,0
0.0004067481,0,0,0,0,0.01801862
0.0008294614,0,0,0,0,0.02022826
0.0001105756,0,0,0,0,0.01443219
