"a","b","c","d","e","f","g","h","i","richness","a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","feasible.and.stable","state_idx"
0,1,1,0,1,1,1,1,1,5,0,0,28,0,286,0,23,44,6,NA,502
0,1,1,0,1,1,1,1,1,5,0,0,47,0,214,0,2,12,3,NA,502
0,1,1,1,0,0,0,0,1,2,0,0,9,201,0,0,0,0,0,NA,270
0,1,1,1,0,0,0,0,1,3,0,0,1,258,0,0,0,0,1,NA,270
0,1,1,1,0,0,0,0,1,3,0,0,9,213,0,0,0,0,1,NA,270
0,1,1,1,0,0,0,1,0,3,0,0,40,196,0,0,0,20,0,NA,142
0,1,1,1,0,0,0,1,0,3,0,0,38,254,0,0,0,27,0,NA,142
0,1,1,1,0,0,0,1,0,3,0,0,38,215,0,0,0,33,0,NA,142
0,1,1,1,0,0,0,1,1,3,0,0,22,197,0,0,0,9,0,NA,398
0,1,1,1,0,0,0,1,1,3,0,0,33,201,0,0,0,11,0,NA,398
0,1,1,1,0,0,0,1,1,5,0,2,18,209,0,0,0,32,11,NA,398
0,1,1,1,0,0,1,0,0,3,0,0,6,234,0,0,8,0,0,NA,78
0,1,1,1,0,0,1,0,0,4,0,1,45,209,0,0,3,0,0,NA,78
0,1,1,1,0,0,1,0,0,3,0,0,16,176,0,0,2,0,0,NA,78
0,1,1,1,0,1,0,1,0,3,0,0,4,215,0,0,0,22,0,NA,174
0,1,1,1,0,1,0,1,0,3,0,0,5,265,0,0,0,19,0,NA,174
0,1,1,1,0,1,0,1,0,3,0,0,15,147,0,1,0,0,0,NA,174
0,1,1,1,0,1,1,0,1,3,0,0,64,163,0,0,16,0,0,NA,366
0,1,1,1,0,1,1,0,1,3,0,0,40,226,0,0,1,0,0,NA,366
0,1,1,1,0,1,1,0,1,2,0,0,37,197,0,0,0,0,0,NA,366
0,1,1,1,0,1,1,1,1,3,0,0,76,177,0,0,0,2,0,NA,494
0,1,1,1,0,1,1,1,1,3,0,0,14,179,0,0,16,0,0,NA,494
0,1,1,1,0,1,1,1,1,4,0,0,76,128,0,0,3,22,0,NA,494
0,1,1,1,1,0,0,0,1,3,0,0,39,87,71,0,0,0,0,NA,286
0,1,1,1,1,0,0,0,1,4,0,0,14,112,164,0,0,0,1,NA,286
0,1,1,1,1,0,0,1,1,4,0,0,3,131,79,0,0,3,0,NA,414
0,1,1,1,1,0,0,1,1,4,0,0,33,112,153,0,0,0,1,NA,414
0,1,1,1,1,0,0,1,1,4,0,0,5,146,84,0,0,12,0,NA,414
0,1,1,1,1,0,1,0,0,3,0,0,18,133,42,0,0,0,0,NA,94
0,1,1,1,1,0,1,0,0,4,0,0,12,155,135,0,8,0,0,NA,94
0,1,1,1,1,0,1,0,0,4,0,0,17,112,82,0,4,0,0,NA,94
0,1,1,1,1,0,1,0,1,3,0,0,21,97,112,0,0,0,0,NA,350
0,1,1,1,1,0,1,0,1,5,0,0,2,94,93,0,1,0,4,NA,350
0,1,1,1,1,0,1,0,1,3,0,0,1,125,113,0,0,0,0,NA,350
0,1,1,1,1,0,1,1,0,4,0,0,16,91,61,0,0,2,0,NA,222
0,1,1,1,1,0,1,1,0,3,0,0,6,165,84,0,0,0,0,NA,222
0,1,1,1,1,0,1,1,0,4,0,0,0,111,87,0,6,4,0,NA,222
0,1,1,1,1,0,1,1,1,6,0,0,23,136,81,0,1,3,1,NA,478
0,1,1,1,1,0,1,1,1,4,0,0,9,149,61,0,12,0,0,NA,478
0,1,1,1,1,0,1,1,1,6,0,0,5,93,127,0,2,10,1,NA,478
0,1,1,1,1,1,0,0,1,4,0,0,9,131,41,0,0,0,2,NA,318
0,1,1,1,1,1,0,0,1,3,0,0,14,126,194,0,0,0,0,NA,318
0,1,1,1,1,1,0,0,1,2,0,0,0,155,55,0,0,0,0,NA,318
0,1,1,1,1,1,0,1,0,4,0,0,7,167,42,0,0,6,0,NA,190
0,1,1,1,1,1,0,1,0,5,0,0,12,116,82,1,0,20,0,NA,190
0,1,1,1,1,1,0,1,0,3,0,0,0,148,75,0,0,19,0,NA,190
0,1,1,1,1,1,0,1,1,4,0,0,6,173,61,0,0,4,0,NA,446
0,1,1,1,1,1,0,1,1,4,0,0,40,125,97,0,0,0,2,NA,446
0,1,1,1,1,1,0,1,1,4,0,0,15,130,129,0,0,22,0,NA,446
0,1,1,1,1,1,1,1,1,4,0,0,9,138,82,0,0,7,0,NA,510
0,1,1,1,1,1,1,1,1,5,0,0,26,69,109,0,7,13,0,NA,510
0,1,1,1,1,1,1,1,1,4,0,0,1,121,140,0,0,4,0,NA,510
1,0,0,0,0,0,0,0,0,1,238,0,0,0,0,0,0,0,0,NA,1
1,0,0,0,0,0,0,0,0,1,193,0,0,0,0,0,0,0,0,NA,1
1,0,0,0,0,0,0,0,0,1,183,0,0,0,0,0,0,0,0,NA,1
1,0,0,0,0,0,0,0,1,2,11,0,0,0,0,0,0,0,167,NA,257
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,151,0,NA,129
1,0,0,0,0,0,0,1,0,2,8,0,0,0,0,0,0,173,0,NA,129
1,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,209,17,NA,385
1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,202,189,NA,385
1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,136,42,NA,385
1,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,121,152,0,NA,193
1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,170,118,0,NA,193
1,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,55,210,0,NA,193
1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,62,145,14,NA,449
1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,129,103,18,NA,449
1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,53,139,51,NA,449
1,0,0,0,0,1,0,0,0,2,17,0,0,0,0,279,0,0,0,NA,33
1,0,0,0,0,1,0,0,0,2,46,0,0,0,0,194,0,0,0,NA,33
1,0,0,0,0,1,0,0,0,2,49,0,0,0,0,225,0,0,0,NA,33
1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,307,37,NA,417
1,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,184,52,NA,417
1,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,261,136,NA,417
1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,214,0,0,NA,97
1,0,0,0,0,1,1,0,1,4,2,0,0,0,0,2,238,0,80,NA,353
1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,182,0,67,NA,353
1,0,0,0,0,1,1,0,1,3,0,0,0,0,0,2,228,0,50,NA,353
1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,23,252,0,NA,225
1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,48,169,0,NA,225
1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,141,92,0,NA,225
1,0,0,0,1,0,0,0,0,2,17,0,0,0,303,0,0,0,0,NA,17
1,0,0,0,1,0,0,0,0,1,0,0,0,0,231,0,0,0,0,NA,17
1,0,0,0,1,0,0,0,0,2,1,0,0,0,277,0,0,0,0,NA,17
1,0,0,0,1,0,1,0,0,2,0,0,0,0,295,0,33,0,0,NA,81
1,0,0,0,1,0,1,0,0,2,0,0,0,0,250,0,56,0,0,NA,81
1,0,0,0,1,0,1,0,0,2,0,0,0,0,251,0,20,0,0,NA,81
1,0,0,0,1,1,0,0,0,2,0,0,0,0,281,9,0,0,0,NA,49
1,0,0,0,1,1,0,0,0,2,0,0,0,0,230,19,0,0,0,NA,49
1,0,0,0,1,1,1,0,0,3,0,0,0,0,269,1,84,0,0,NA,113
1,0,0,0,1,1,1,0,0,4,3,0,0,0,251,2,46,0,0,NA,113
1,0,0,0,1,1,1,0,0,2,0,0,0,0,187,0,67,0,0,NA,113
1,0,0,0,1,1,1,0,1,4,0,0,0,0,213,2,6,0,3,NA,369
1,0,0,0,1,1,1,0,1,3,0,0,0,0,251,0,135,0,8,NA,369
1,0,0,0,1,1,1,0,1,4,3,0,0,0,200,0,33,0,11,NA,369
1,0,0,0,1,1,1,1,0,3,0,0,0,0,129,0,49,130,0,NA,241
1,0,0,0,1,1,1,1,0,3,0,0,0,0,150,0,15,36,0,NA,241
1,0,0,0,1,1,1,1,0,3,0,0,0,0,158,0,18,60,0,NA,241
1,0,0,1,0,0,0,0,0,1,0,0,0,263,0,0,0,0,0,NA,9
1,0,0,1,0,0,0,0,0,1,0,0,0,234,0,0,0,0,0,NA,9
1,0,0,1,0,0,0,0,0,1,0,0,0,299,0,0,0,0,0,NA,9
1,0,0,1,0,0,0,0,1,3,24,0,0,213,0,0,0,0,74,NA,265
1,0,0,1,0,0,0,0,1,2,0,0,0,133,0,0,0,0,7,NA,265
1,0,0,1,0,0,0,1,1,3,0,0,0,195,0,0,0,31,1,NA,393
1,0,0,1,0,0,0,1,1,3,0,0,0,150,0,0,0,24,29,NA,393
1,0,0,1,0,0,0,1,1,3,1,0,0,198,0,0,0,27,0,NA,393
1,0,0,1,0,0,1,0,0,2,0,0,0,254,0,0,11,0,0,NA,73
1,0,0,1,0,0,1,0,0,2,0,0,0,286,0,0,17,0,0,NA,73
1,0,0,1,0,0,1,0,0,2,0,0,0,206,0,0,37,0,0,NA,73
1,0,0,1,0,0,1,1,0,2,0,0,0,257,0,0,0,12,0,NA,201
1,0,0,1,0,0,1,1,0,3,0,0,0,175,0,0,43,7,0,NA,201
1,0,0,1,0,0,1,1,0,3,0,0,0,129,0,0,26,13,0,NA,201
1,0,0,1,0,0,1,1,1,3,0,0,0,212,0,0,5,39,0,NA,457
1,0,0,1,0,0,1,1,1,3,0,0,0,225,0,0,15,16,0,NA,457
1,0,0,1,0,0,1,1,1,2,0,0,0,161,0,0,0,3,0,NA,457
1,0,0,1,0,1,0,0,0,2,0,0,0,212,0,1,0,0,0,NA,41
1,0,0,1,0,1,0,0,0,3,1,0,0,195,0,20,0,0,0,NA,41
1,0,0,1,0,1,0,0,0,3,3,0,0,171,0,54,0,0,0,NA,41
1,0,0,1,0,1,1,0,0,2,0,0,0,215,0,0,16,0,0,NA,105
1,0,0,1,0,1,1,0,0,2,0,0,0,237,0,0,31,0,0,NA,105
1,0,0,1,0,1,1,0,0,2,0,0,0,242,0,0,29,0,0,NA,105
1,0,0,1,0,1,1,1,0,3,0,0,0,232,0,0,20,11,0,NA,233
1,0,0,1,0,1,1,1,0,4,0,0,0,149,0,5,50,30,0,NA,233
1,0,0,1,0,1,1,1,0,3,0,0,0,186,0,0,3,5,0,NA,233
1,0,0,1,0,1,1,1,1,4,0,0,0,214,0,0,1,54,11,NA,489
1,0,0,1,0,1,1,1,1,2,0,0,0,279,0,0,0,5,0,NA,489
1,0,0,1,0,1,1,1,1,3,0,0,0,263,0,0,0,20,3,NA,489
1,0,0,1,1,0,0,0,0,2,0,0,0,91,110,0,0,0,0,NA,25
1,0,0,1,1,0,0,0,0,2,0,0,0,109,134,0,0,0,0,NA,25
1,0,0,1,1,0,0,0,0,3,3,0,0,113,122,0,0,0,0,NA,25
1,0,0,1,1,0,0,0,1,3,0,0,0,130,87,0,0,0,51,NA,281
1,0,0,1,1,0,0,0,1,3,0,0,0,69,146,0,0,0,21,NA,281
1,0,0,1,1,0,0,0,1,4,1,0,0,133,67,0,0,0,8,NA,281
1,0,0,1,1,0,0,1,0,3,0,0,0,110,56,0,0,16,0,NA,153
1,0,0,1,1,0,0,1,0,3,0,0,0,139,113,0,0,16,0,NA,153
1,0,0,1,1,0,0,1,0,3,0,0,0,151,152,0,0,4,0,NA,153
1,0,0,1,1,0,0,1,1,3,0,0,0,85,56,0,0,17,0,NA,409
1,0,0,1,1,0,0,1,1,3,0,0,0,113,184,0,0,32,0,NA,409
1,0,0,1,1,0,0,1,1,4,0,0,0,170,39,0,0,6,3,NA,409
1,0,0,1,1,0,1,0,0,3,0,0,0,157,53,0,2,0,0,NA,89
1,0,0,1,1,0,1,0,0,2,0,0,0,212,97,0,0,0,0,NA,89
1,0,0,1,1,0,1,0,0,3,0,0,0,137,117,0,7,0,0,NA,89
1,0,0,1,1,0,1,1,1,3,0,0,0,114,163,0,0,18,0,NA,473
1,0,0,1,1,0,1,1,1,4,0,0,0,81,126,0,9,12,0,NA,473
1,0,0,1,1,0,1,1,1,3,0,0,0,102,48,0,0,10,0,NA,473
1,0,0,1,1,1,0,1,0,3,0,0,0,129,169,0,0,1,0,NA,185
1,0,0,1,1,1,0,1,0,3,0,0,0,163,130,0,0,16,0,NA,185
1,0,0,1,1,1,0,1,0,3,0,0,0,142,49,0,0,7,0,NA,185
1,0,0,1,1,1,0,1,1,3,0,0,0,148,83,0,0,11,0,NA,441
1,0,0,1,1,1,0,1,1,4,0,0,0,123,57,0,0,43,7,NA,441
1,0,0,1,1,1,0,1,1,4,0,0,0,76,118,0,0,21,3,NA,441
1,0,0,1,1,1,1,0,1,4,0,0,0,106,123,0,8,0,2,NA,377
1,0,0,1,1,1,1,0,1,2,0,0,0,125,111,0,0,0,0,NA,377
1,0,0,1,1,1,1,0,1,4,0,0,0,176,91,0,4,0,1,NA,377
1,0,0,1,1,1,1,1,0,4,0,0,0,139,165,1,0,1,0,NA,249
1,0,0,1,1,1,1,1,0,3,0,0,0,163,62,0,0,2,0,NA,249
1,0,0,1,1,1,1,1,0,3,0,0,0,145,80,0,0,2,0,NA,249
1,0,1,0,0,0,0,1,0,2,0,0,245,0,0,0,0,106,0,NA,133
1,0,1,0,0,0,0,1,0,2,0,0,213,0,0,0,0,105,0,NA,133
1,0,1,0,0,0,0,1,0,2,0,0,119,0,0,0,0,98,0,NA,133
1,0,1,0,0,0,0,1,1,2,0,0,254,0,0,0,0,104,0,NA,389
1,0,1,0,0,0,0,1,1,3,0,0,125,0,0,0,0,93,5,NA,389
1,0,1,0,0,0,0,1,1,3,0,0,149,0,0,0,0,135,18,NA,389
1,0,1,0,0,0,1,0,1,3,0,0,238,0,0,0,97,0,10,NA,325
1,0,1,0,0,0,1,0,1,3,0,0,176,0,0,0,98,0,17,NA,325
1,0,1,0,0,0,1,0,1,3,0,0,221,0,0,0,35,0,5,NA,325
1,0,1,0,0,0,1,1,0,2,0,0,220,0,0,0,0,53,0,NA,197
1,0,1,0,0,0,1,1,0,3,0,0,180,0,0,0,98,33,0,NA,197
1,0,1,0,0,0,1,1,0,3,0,0,146,0,0,0,53,58,0,NA,197
1,0,1,0,0,0,1,1,1,5,1,0,120,0,0,0,13,43,4,NA,453
1,0,1,0,0,0,1,1,1,4,0,0,148,0,0,0,55,30,10,NA,453
1,0,1,0,0,0,1,1,1,4,0,0,179,0,0,0,14,25,6,NA,453
1,0,1,0,0,1,0,0,0,2,0,0,218,0,0,2,0,0,0,NA,37
1,0,1,0,0,1,0,0,0,3,3,0,217,0,0,6,0,0,0,NA,37
1,0,1,0,0,1,0,0,0,3,7,0,249,0,0,1,0,0,0,NA,37
1,0,1,0,0,1,0,0,1,3,0,0,216,0,0,2,0,0,86,NA,293
1,0,1,0,0,1,0,0,1,2,0,0,225,0,0,0,0,0,183,NA,293
1,0,1,0,0,1,0,0,1,1,0,0,227,0,0,0,0,0,0,NA,293
1,0,1,0,0,1,0,1,0,3,1,0,235,0,0,0,0,26,0,NA,165
1,0,1,0,0,1,0,1,0,2,0,0,155,0,0,0,0,133,0,NA,165
1,0,1,0,0,1,0,1,0,2,0,0,192,0,0,0,0,23,0,NA,165
1,0,1,0,0,1,1,0,1,2,0,0,264,0,0,0,12,0,0,NA,357
1,0,1,0,0,1,1,0,1,3,0,0,213,0,0,0,53,0,31,NA,357
1,0,1,0,0,1,1,0,1,4,0,0,176,0,0,2,158,0,40,NA,357
1,0,1,0,1,0,0,0,0,2,0,0,74,0,165,0,0,0,0,NA,21
1,0,1,0,1,0,0,0,0,3,1,0,89,0,135,0,0,0,0,NA,21
1,0,1,0,1,0,0,0,0,3,2,0,102,0,216,0,0,0,0,NA,21
1,0,1,0,1,0,0,0,1,3,0,0,108,0,211,0,0,0,6,NA,277
1,0,1,0,1,0,0,0,1,3,0,0,125,0,134,0,0,0,1,NA,277
1,0,1,0,1,0,0,0,1,3,0,0,35,0,284,0,0,0,10,NA,277
1,0,1,0,1,0,1,0,0,3,0,0,41,0,231,0,12,0,0,NA,85
1,0,1,0,1,0,1,0,0,3,0,0,62,0,162,0,11,0,0,NA,85
1,0,1,0,1,0,1,0,0,3,0,0,4,0,229,0,144,0,0,NA,85
1,0,1,0,1,0,1,0,1,4,0,0,19,0,114,0,28,0,10,NA,341
1,0,1,0,1,0,1,0,1,4,0,0,22,0,172,0,12,0,15,NA,341
1,0,1,0,1,0,1,0,1,3,0,0,12,0,300,0,12,0,0,NA,341
1,0,1,0,1,0,1,1,0,4,0,0,25,0,146,0,21,27,0,NA,213
1,0,1,0,1,0,1,1,0,4,0,0,25,0,191,0,7,45,0,NA,213
1,0,1,0,1,0,1,1,0,5,1,0,90,0,117,0,5,28,0,NA,213
1,0,1,0,1,0,1,1,1,5,0,0,27,0,158,0,39,40,11,NA,469
1,0,1,0,1,0,1,1,1,5,0,0,12,0,206,0,6,14,7,NA,469
1,0,1,0,1,0,1,1,1,3,0,0,11,0,243,0,0,45,0,NA,469
1,0,1,0,1,1,0,0,0,2,0,0,41,0,277,0,0,0,0,NA,53
1,0,1,0,1,1,0,0,0,2,0,0,118,0,239,0,0,0,0,NA,53
1,0,1,0,1,1,0,0,0,4,4,0,64,0,190,9,0,0,0,NA,53
1,0,1,0,1,1,0,1,0,4,0,0,18,0,239,1,0,53,0,NA,181
1,0,1,0,1,1,0,1,0,3,0,0,70,0,283,0,0,28,0,NA,181
1,0,1,0,1,1,0,1,0,3,0,0,6,0,235,0,0,81,0,NA,181
1,0,1,0,1,1,0,1,1,4,0,0,15,0,302,0,0,28,3,NA,437
1,0,1,0,1,1,0,1,1,4,0,0,21,0,260,0,0,51,14,NA,437
1,0,1,0,1,1,0,1,1,5,0,0,34,0,184,2,0,92,7,NA,437
1,0,1,0,1,1,1,1,0,4,0,0,32,0,176,0,44,18,0,NA,245
1,0,1,0,1,1,1,1,0,4,0,0,32,0,191,0,1,22,0,NA,245
1,0,1,0,1,1,1,1,0,3,0,0,25,0,166,0,0,35,0,NA,245
1,0,1,1,0,0,0,0,0,2,0,0,99,187,0,0,0,0,0,NA,13
1,0,1,1,0,0,0,0,0,2,0,0,10,208,0,0,0,0,0,NA,13
1,0,1,1,0,0,0,0,0,2,0,0,43,245,0,0,0,0,0,NA,13
1,0,1,1,0,0,0,1,0,4,1,0,43,160,0,0,0,2,0,NA,141
1,0,1,1,0,0,0,1,0,3,0,0,55,183,0,0,0,8,0,NA,141
1,0,1,1,0,0,0,1,0,3,0,0,44,228,0,0,0,24,0,NA,141
1,0,1,1,0,0,0,1,1,4,0,0,28,298,0,0,0,4,2,NA,397
1,0,1,1,0,0,0,1,1,4,0,0,14,194,0,0,0,32,1,NA,397
1,0,1,1,0,0,0,1,1,4,0,0,24,150,0,0,0,61,9,NA,397
1,0,1,1,0,0,1,0,0,3,0,0,85,139,0,0,129,0,0,NA,77
1,0,1,1,0,0,1,0,0,2,0,0,31,218,0,0,0,0,0,NA,77
1,0,1,1,0,0,1,0,0,3,0,0,26,230,0,0,4,0,0,NA,77
1,0,1,1,0,1,0,0,1,2,0,0,51,259,0,0,0,0,0,NA,301
1,0,1,1,0,1,0,0,1,2,0,0,4,228,0,0,0,0,0,NA,301
1,0,1,1,0,1,0,0,1,3,0,0,32,142,0,0,0,0,2,NA,301
1,0,1,1,0,1,1,0,1,4,0,0,20,149,0,0,38,0,8,NA,365
1,0,1,1,0,1,1,0,1,2,0,0,25,239,0,0,0,0,0,NA,365
1,0,1,1,0,1,1,0,1,2,0,0,45,265,0,0,0,0,0,NA,365
1,0,1,1,0,1,1,1,1,5,0,0,8,167,0,0,6,16,6,NA,493
1,0,1,1,0,1,1,1,1,4,0,0,3,157,0,0,9,6,0,NA,493
1,0,1,1,0,1,1,1,1,3,0,0,19,210,0,0,0,4,0,NA,493
1,0,1,1,1,0,0,1,0,4,0,0,9,169,153,0,0,11,0,NA,157
1,0,1,1,1,0,0,1,0,4,2,0,0,132,89,0,0,7,0,NA,157
1,0,1,1,1,0,0,1,0,4,0,0,23,152,99,0,0,3,0,NA,157
1,0,1,1,1,0,0,1,1,4,0,0,9,176,97,0,0,12,0,NA,413
1,0,1,1,1,0,0,1,1,3,0,0,0,203,140,0,0,11,0,NA,413
1,0,1,1,1,0,0,1,1,4,0,0,4,120,108,0,0,6,0,NA,413
1,0,1,1,1,0,1,0,1,5,0,0,4,91,117,0,10,0,2,NA,349
1,0,1,1,1,0,1,0,1,3,0,0,28,183,105,0,0,0,0,NA,349
1,0,1,1,1,0,1,0,1,2,0,0,0,150,125,0,0,0,0,NA,349
1,0,1,1,1,0,1,1,1,5,0,0,10,146,85,0,0,2,12,NA,477
1,0,1,1,1,0,1,1,1,4,0,0,10,135,132,0,0,2,0,NA,477
1,0,1,1,1,0,1,1,1,5,0,0,41,120,130,0,0,5,1,NA,477
1,0,1,1,1,1,0,0,0,3,0,0,22,161,84,0,0,0,0,NA,61
1,0,1,1,1,1,0,0,0,3,0,0,8,124,79,0,0,0,0,NA,61
1,0,1,1,1,1,0,0,0,3,0,0,2,206,144,0,0,0,0,NA,61
1,0,1,1,1,1,0,0,1,4,0,0,10,116,156,0,0,0,1,NA,317
1,0,1,1,1,1,0,0,1,4,0,0,32,141,62,0,0,0,1,NA,317
1,0,1,1,1,1,0,0,1,3,0,0,3,231,159,0,0,0,0,NA,317
1,0,1,1,1,1,0,1,0,3,0,0,0,140,88,0,0,13,0,NA,189
1,0,1,1,1,1,0,1,0,4,0,0,3,211,96,0,0,2,0,NA,189
1,0,1,1,1,1,0,1,0,4,0,0,1,106,110,0,0,12,0,NA,189
1,0,1,1,1,1,0,1,1,5,0,0,6,168,113,0,0,10,4,NA,445
1,0,1,1,1,1,0,1,1,5,0,0,7,141,132,0,0,34,1,NA,445
1,0,1,1,1,1,0,1,1,5,0,0,6,184,68,0,0,12,2,NA,445
1,0,1,1,1,1,1,1,0,4,0,0,6,160,83,0,0,12,0,NA,253
1,0,1,1,1,1,1,1,0,4,0,0,0,55,109,0,10,24,0,NA,253
1,0,1,1,1,1,1,1,0,4,0,0,16,155,99,0,0,5,0,NA,253
1,0,1,1,1,1,1,1,1,5,0,0,4,167,103,0,2,3,0,NA,509
1,0,1,1,1,1,1,1,1,4,0,0,22,196,82,0,14,0,0,NA,509
1,0,1,1,1,1,1,1,1,5,0,0,26,80,89,0,0,6,17,NA,509
1,1,0,0,0,0,0,0,1,3,7,26,0,0,0,0,0,0,226,NA,259
1,1,0,0,0,0,0,0,1,2,28,0,0,0,0,0,0,0,224,NA,259
1,1,0,0,0,0,0,1,0,2,0,10,0,0,0,0,0,306,0,NA,131
1,1,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,248,0,NA,131
1,1,0,0,0,0,1,0,1,3,8,0,0,0,0,0,171,0,52,NA,323
1,1,0,0,0,0,1,0,1,3,0,7,0,0,0,0,222,0,63,NA,323
1,1,0,0,0,0,1,0,1,3,0,4,0,0,0,0,176,0,30,NA,323
1,1,0,0,0,1,0,1,0,4,2,3,0,0,0,16,0,238,0,NA,163
1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,307,0,NA,163
1,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,235,0,NA,163
1,1,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,134,16,NA,419
1,1,0,0,0,1,0,1,1,3,0,1,0,0,0,0,0,72,102,NA,419
1,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,304,24,NA,419
1,1,0,0,0,1,1,1,1,4,0,1,0,0,0,0,77,118,6,NA,483
1,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,47,150,24,NA,483
1,1,0,0,0,1,1,1,1,3,0,0,0,0,0,0,173,106,58,NA,483
1,1,0,0,1,0,0,0,0,2,0,2,0,0,170,0,0,0,0,NA,19
1,1,0,0,1,0,0,0,0,2,0,16,0,0,273,0,0,0,0,NA,19
1,1,0,0,1,0,0,0,1,2,0,0,0,0,215,0,0,0,84,NA,275
1,1,0,0,1,0,0,0,1,3,2,0,0,0,206,0,0,0,95,NA,275
1,1,0,0,1,0,0,0,1,4,1,6,0,0,238,0,0,0,23,NA,275
1,1,0,0,1,0,1,0,0,3,0,4,0,0,241,0,9,0,0,NA,83
1,1,0,0,1,0,1,0,0,2,0,0,0,0,104,0,95,0,0,NA,83
1,1,0,0,1,0,1,0,0,2,0,0,0,0,195,0,78,0,0,NA,83
1,1,0,0,1,0,1,1,0,3,0,0,0,0,200,0,9,37,0,NA,211
1,1,0,0,1,0,1,1,0,4,0,2,0,0,256,0,8,22,0,NA,211
1,1,0,0,1,0,1,1,1,4,0,0,0,0,297,0,16,78,5,NA,467
1,1,0,0,1,0,1,1,1,4,0,0,0,0,114,0,3,75,3,NA,467
1,1,0,0,1,0,1,1,1,4,0,0,0,0,193,0,14,72,9,NA,467
1,1,0,0,1,1,0,0,1,2,0,0,0,0,300,0,0,0,19,NA,307
1,1,0,0,1,1,0,0,1,2,0,0,0,0,223,0,0,0,9,NA,307
1,1,0,0,1,1,0,0,1,3,1,0,0,0,232,0,0,0,45,NA,307
1,1,0,0,1,1,0,1,1,3,0,0,0,0,270,0,0,46,33,NA,435
1,1,0,0,1,1,0,1,1,3,0,0,0,0,113,0,0,96,5,NA,435
1,1,0,0,1,1,0,1,1,3,0,0,0,0,252,0,0,82,35,NA,435
1,1,0,0,1,1,1,0,0,2,0,0,0,0,219,0,12,0,0,NA,115
1,1,0,0,1,1,1,0,0,3,2,0,0,0,243,0,110,0,0,NA,115
1,1,0,0,1,1,1,0,0,3,1,0,0,0,178,0,95,0,0,NA,115
1,1,0,0,1,1,1,0,1,4,2,0,0,0,247,0,21,0,14,NA,371
1,1,0,0,1,1,1,0,1,3,0,0,0,0,267,0,10,0,22,NA,371
1,1,0,0,1,1,1,0,1,4,0,0,0,0,151,4,55,0,37,NA,371
1,1,0,0,1,1,1,1,0,3,0,0,0,0,136,0,15,40,0,NA,243
1,1,0,0,1,1,1,1,0,3,0,0,0,0,294,0,9,48,0,NA,243
1,1,0,0,1,1,1,1,0,3,0,0,0,0,195,0,8,85,0,NA,243
1,1,0,0,1,1,1,1,1,5,0,4,0,0,135,0,14,49,21,NA,499
1,1,0,0,1,1,1,1,1,4,0,0,0,0,230,0,31,49,17,NA,499
1,1,0,1,0,0,0,0,0,2,38,0,0,166,0,0,0,0,0,NA,11
1,1,0,1,0,0,0,0,0,2,36,0,0,176,0,0,0,0,0,NA,11
1,1,0,1,0,0,0,0,0,3,7,3,0,238,0,0,0,0,0,NA,11
1,1,0,1,0,0,0,0,1,2,0,0,0,177,0,0,0,0,49,NA,267
1,1,0,1,0,0,0,0,1,3,0,1,0,158,0,0,0,0,1,NA,267
1,1,0,1,0,0,0,0,1,2,0,0,0,238,0,0,0,0,4,NA,267
1,1,0,1,0,0,0,1,0,2,0,0,0,205,0,0,0,22,0,NA,139
1,1,0,1,0,0,0,1,0,2,0,0,0,170,0,0,0,22,0,NA,139
1,1,0,1,0,0,0,1,0,3,2,0,0,228,0,0,0,39,0,NA,139
1,1,0,1,0,0,1,1,1,3,0,0,0,185,0,0,0,4,5,NA,459
1,1,0,1,0,0,1,1,1,3,0,0,0,183,0,0,0,16,1,NA,459
1,1,0,1,0,0,1,1,1,2,0,0,0,289,0,0,3,0,0,NA,459
1,1,0,1,0,1,0,0,1,3,0,0,0,153,0,1,0,0,1,NA,299
