"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2095.08551446992,0,0,2095.08551446992,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,0
0,4.87274679551051e-05,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,0
0,2095.08551446992,0,0,2095.08551446992,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,0
0,4.87274679551051e-05,0,0,4773.73485925436,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,0
0,0,0,0,13595.2774338754,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4773.73485925436,0,0,0,0,0,66.8111250449851,0,0,0,0,0,0,0,0,0,0
0,4.87274679551051e-05,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0,0,4773.73485925436,0,0,0
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0,0,4773.73485925436,0,0,0
2095.08551446992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.87274679551051e-05,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,0
0,0,0,0,13595.2774338754,0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0
0,2095.08551446992,0,0,2095.08551446992,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4773.73485925436,0,0,0,0,0,66.8111250449851,0,0,0,0,0,0,0,0,0,0
0,4773.73485925436,0,0,0,0,0,66.8111250449851,0,0,0,0,0,0,0,0,0,0
2095.08551446992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,2095.08551446992,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,2095.08551446992,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,2095.08551446992,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,4.87274679551051e-05,0,0,0,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,66.8111250449851,0,0,0,0,0,21699.8169900689,0
0,0,0,0,0,0,0,0,0,0,66.8111250449851,0,0,0,0,0,13595.2774338754,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2774338754
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,4773.73485925436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2774338754
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,4773.73485925436
0,4.87274679551051e-05,0,0,4773.73485925436,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,0,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,4773.73485925436,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,4.87274679551051e-05,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,0
0,4773.73485925436,0,0,0,0,0,66.8111250449851,0,0,0,0,0,0,0,0,0,0
0,2095.08551446992,0,0,2095.08551446992,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,4773.73485925436,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,0,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2774338754
0,2095.08551446992,0,0,2095.08551446992,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,4773.73485925436
0,4773.73485925436,0,0,0,0,0,66.8111250449851,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2774338754
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,0,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,4773.73485925436,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,13595.2774338754
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,4773.73485925436
0,4773.73485925436,0,0,0,0,0,66.8111250449851,0,0,0,0,0,0,0,0,0,0
0,2095.08551446992,0,0,2095.08551446992,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
0,0,0,0,0,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,13595.2774338754
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,0,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2774338754
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
0,2095.08551446992,0,0,2095.08551446992,0,0,0.0129265804244339,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,0,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,4773.73485925436,0,0,0,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,4773.73485925436,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,4.87274679551051e-05
0,0,0,0,0,0,0,0.0129265804244339,0,0,28305.6175415652,0,0,0,0,0,0,2095.08551446992
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
