"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,4146.16993208168,0,0,0,0,0,0.0501793538320015,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.16988502952,0,0,0,0,0,0.0504260375018525,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4311.18901375733,0,0,0.000461822604065026,0,0,29269.7646103824,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3185.12800087554,0,0,0,0
3293.49180091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,13863.5669935467,0,0,0,0,0,0
0,5.66412363333601e-10,0,0,4320.90545915127,0,0,0,0,0,29173.9412713803,0,0,0,0,0,0,0
0,0,0,0,4309.39060447359,0,0,0,0,0,29287.5049680671,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293.49136445342,0,0,0,0,0,0,0.00026226336777267,0,0,0,0,0,0,0,0,0,0
3293.49139541494,0,0,0,0,0,0,0.000243658831506694,0,0,0,0,0,0,0,0,0,0
3293.49140725689,0,0,0,0,0,0,0.000236543099018409,0,0,0,0,0,0,0,0,0,0
3293.49139211444,0,0,0,0,0,0,0.000245642079842099,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4309.42024162364,0,0,0.000152327295808548,0,0,29287.2109649124,0,0,0,0,0,0,0
0,0,0,0,4311.06631455617,0,0,0,0,0,29270.9799053005,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000116351335858274,0,0,110.370089243946,0,0,0,0,0,21699.6567799981,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,8.59571363118138e-05,0,0,97.2389948393459,0,0,0,0,0,21699.6945622614,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,8.61439097459813e-05,0,0,94.8149808927138,0,0,0,0,0,21699.7015360216,0
0,0,0,0,0,0,0,0.000100799304833152,0,0,95.6858634756718,0,0,0,0,0,21699.6990286013,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,0,0,0,93.4665234553299,0,0,0,0,0,21699.7054268195,0
0,0,0,0,0,0,0,8.27994860550365e-05,0,0,92.4228193600108,0,0,0,0,0,21699.7084185724,0
0,0,0,0,0,0,0,0.000115391195393357,0,0,181.517320914674,0,0,0,0,0,21699.4520698034,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,0.000109044019119446,0,0,136.798966115618,0,0,0,0,0,21699.5807415344,0
0,0,0,0,0,0,0,0,0,0,118.678584770831,0,0,0,0,0,21699.6328911667,0
0,0,0,0,0,0,0,8.61450420227231e-05,0,0,93.8362404618269,0,0,0,0,0,21699.7043518053,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,8.75247661979046e-05,0,0,0,0,0,0,0,0,21699.9742847978,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,0.000111420992524282,0,0,130.014415537386,0,0,0,0,0,21699.6002617111,0
0,0,0,0,0,0,0,9.17094146139052e-05,0,0,0,0,0,0,0,0,21699.9742842459,0
0,0,0,0,0,0,0,0.000112106228547016,0,0,0,0,0,0,0,0,21699.9742815562,0
0,0,0,0,0,0,0,0,0,0,106.291921192106,0,0,0,0,0,21699.6685283792,0
0,0,0,0,0,0,0,0,0,0,98.8066144484493,0,0,0,0,0,21699.6900636015,0
0,0,0,0,0,0,0,8.37210247584766e-05,0,0,0,0,0,0,0,0,21699.9742852994,0
0,0,0,0,0,0,0,9.86146754930408e-05,0,0,112.223868281392,0,0,0,0,0,21699.6514489119,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8341.71772714368
0,0,0,0,0,0,0,0,0,0,34893.1477606824,0,0,0,0,0,0,1211.74603734367
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000225066622587944,0,0,0,0,0,0,0,0,0,8341.71764973615
0,0,0,0,5490.89465159228,0,0,0.000380963339617635,0,0,0,0,0,0,0,0,0,4574.09670758988
0,0,0,0,0,0,0,0.000110787317757234,0,0,34893.1280820774,0,0,0,0,0,0,1211.75056696872
0,0,0,0,0,0,0,0.000214617032388274,0,0,0,0,0,0,0,0,0,8341.7176533301
0,8.96535220629677e-10,0,0,4321.50396562311,0,0,0,0,0,29168.0379671424,0,0,0,0,0,0,0
0,8.08595990882844e-10,0,0,4321.36533019194,0,0,0.000643341652012489,0,0,29169.3980402019,0,0,0,0,0,0,0
0,4056.57267022257,0,0,1218.64299887293,0,0,0.0160463164548489,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000168387427577076,0,0,0,0,0,0,0,0,0,8341.71766922992
0,0,0,0,0,0,0,0,0,0,34893.1294832854,0,0,0,0,0,0,1211.75028257028
0,0,0,0,4311.58381161067,0,0,0.000151957010379447,0,0,29265.8747611461,0,0,0,0,0,0,2.0626359949441e-08
0,0,0,0,0,0,0,0.000195285561646169,0,0,0,0,0,0,0,0,0,8341.7176599788
0,0,0,0,0,0,0,0.00010597101693152,0,0,34893.1237637857,0,0,0,0,0,0,1211.75157174718
0,0,0,0,4311.56766270686,0,0,0,0,0,29266.0357532317,0,0,0,0,0,0,1.91904635913982e-08
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4056.57453455625,0,0,1218.65917190749,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,34893.1431048688,0,0,0,0,0,0,1211.74711873352
0,4146.17353846228,0,0,0,0,0,0.0312719307493546,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5490.89477172286,0,0,0.000294996457701659,0,0,0,0,0,0,0,0,0,4574.09665300329
0,0,0,0,4311.62840394032,0,0,0.000182157235877581,0,0,29265.4346572232,0,0,0,0,0,0,2.49314131227621e-08
0,4146.17950323508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000210854292747959,0,0,0,0,0,0,0,0,0,8341.71765462422
0,4056.57296778221,0,0,1218.64558019543,0,0,0.0134852202787805,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.000101277831358368,0,0,168.515747297489,0,0,0,0,0,21699.4894832159,0
0,0,0,0,0,0,0,0.000438318903473445,0,0,5577.84650667563,0,0,0,0,0,21683.843258238,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,0,0,0,137.938656732674,0,0,0,0,0,21699.5774767703,0
0,0,0,0,0,0,0,0,0,0,137.831730986811,0,0,0,0,0,21699.5777844198,0
0,0,0,0,0,0,0,9.65168465972157e-05,0,0,160.93015555697,0,0,0,0,0,21699.5113106071,0
0,0,0,0,0,0,0,9.495681977009e-05,0,0,161.021344464982,0,0,0,0,0,21699.5110484282,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,9.74717625200737e-05,0,0,161.693113091958,0,0,0,0,0,21699.5091151656,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9742963395,0
0,0,0,0,0,0,0,0,0,0,5555.78744700178,0,0,0,0,0,21683.9074075304,0
0,0,0,0,0,0,0,0,0,0,5484.41606737797,0,0,0,0,0,21684.1147594491,0
0,0,0,0,0,0,0,0,0,0,127.212419321274,0,0,0,0,0,21699.6083382137,0
0,0,0,0,0,0,0,8.14541209778971e-05,0,0,0,0,0,0,0,0,21699.9742855983,0
0,0,0,0,0,0,0,8.00970997485498e-05,0,0,152.639843230709,0,0,0,0,0,21699.5351668764,0
0,0,0,0,0,0,0,7.95933248692252e-05,0,0,120.458331366113,0,0,0,0,0,21699.6277601467,0
0,0,0,0,0,0,0,9.18818485902733e-05,0,0,0,0,0,0,0,0,21699.9742842232,0
0,0,0,0,0,0,0,0,0,0,134.704759493888,0,0,0,0,0,21699.5867813909,0
0,0,0,0,0,0,0,9.24987855097781e-05,0,0,132.804076982772,0,0,0,0,0,21699.5922378358,0
0,0,0,0,0,0,0,0,0,0,95.5667201042451,0,0,0,0,0,21699.6993846636,0
0,0,0,0,0,0,0,9.47432417304513e-05,0,0,0,0,0,0,0,0,21699.9742838459,0
