"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
2093.32961481061,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,0
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4773.73485925436,0,0,0,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,0
2093.32961481061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2943786049
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,0
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2943786049
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4773.73485925436,0,0,0,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
0,4773.73485925436,0,0,0,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2943786049
0,4773.73485925436,0,0,0,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2943786049
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,13595.2943786049
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2943786049
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,2093.32961481061
0,2093.32961481061,0,0,2093.32961481061,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,4773.73485925436
0,2093.32961481061,0,0,2093.32961481061,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,4.93274123198008e-05
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2093.32961481061,0,0,2093.32961481061,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,0
0,4773.73485925436,0,0,0,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,4773.73485925436
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,4773.73485925436
0,4773.73485925436,0,0,0,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,2093.32961481061
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
0,0,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,4.93274123198008e-05
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,4.93274123198008e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2943786049
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,2093.32961481061
0,4773.73485925436,0,0,2093.32961481061,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,2093.32961481061
0,4.93274123198008e-05,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,4.93274123198008e-05
0,0,0,0,0,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,2093.32961481061
0,0,0,0,4773.73485925436,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,4773.73485925436
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,0,13595.2943786049
0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,4.93274123198008e-05
0,2093.32961481061,0,0,2093.32961481061,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.73485925436,0,0,0,0,0,0,0,0,0,0,0,0,4773.73485925436
0,0,0,0,0,0,0,0,0,0,28296.5610564153,0,0,0,0,0,0,2093.32961481061
0,0,0,0,0,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,2093.32961481061
0,0,0,0,0,0,0,0.00933491040732629,0,0,28296.5610564153,0,0,0,0,0,0,2093.32961481061
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,13595.2943786049,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,4773.73485925436,0,0,0,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,4773.73485925436,0,0,0,0,0,65.051633115707,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0.00933491040732629,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,0,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,2093.32961481061,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,0,0,0,0,0,0,21699.8339347985,0
0,0,0,0,0,0,0,4.93274123198008e-05,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
0,0,0,0,0,0,0,0,0,0,65.051633115707,0,0,0,0,0,13595.2943786049,0
