"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star","m.star","n.star","o.star","p.star","q.star","r.star"
0,4315.33471070938,0,0,0,0,0,69.7400760185588,0,0,0,0,0,0,0,0,0,0
0,2098.01103284765,0,0,2098.01103284765,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4315.33471070938,0,0,0,0,0,28305.607508805,0,0,0,0,0,0,0
0,0,0,0,4315.33471070938,0,0,0.0154562673452841,0,0,28305.607508805,0,0,0,0,0,0,0
0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,2098.01103284765,0,0,0,0
2098.01103284765,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,0,0
0,4315.33471070938,0,0,0,0,0,69.7400760185588,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4315.33471070938,0,0,0,0,0,28305.607508805,0,0,0,0,0,0,0
0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,2098.01103284765,0,0,0,0
0,0,0,0,13136.8725503973,0,0,69.7400760185588,0,0,0,0,0,2098.01103284765,0,0,0,0
2098.01103284765,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13136.8725503973,0,0,69.7400760185588,0,0,0,0,0,2098.01103284765,0,0,0,0
0,0,0,0,4315.33471070938,0,0,0.0154562673452841,0,0,28305.607508805,0,0,0,0,0,0,0
0,0,0,0,4315.33471070938,0,0,0,0,0,28305.607508805,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,2098.01103284765,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,2098.01103284765,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,2098.01103284765,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,2098.01103284765,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,2098.01103284765,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,2098.01103284765,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,2098.01103284765,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0.0154562673452841,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,13136.8725503973,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,0,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,0,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,0,0,0,0,0,0,4.89747919214854e-05,0,0,69.7400760185588,0,0,0,0,0,21699.8113519796,0
0,4315.33471070938,0,0,2098.01103284765,0,0,0.0154562673452841,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28305.607508805,0,0,0,0,0,0,2098.01103284765
0,0,0,0,0,0,0,0.0154562673452841,0,0,28305.607508805,0,0,0,0,0,0,2098.01103284765
0,0,0,0,4315.33471070938,0,0,0.0154562673452841,0,0,28305.607508805,0,0,0,0,0,0,4.89747919214854e-05
0,4315.33471070938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13136.8725503973
