"a.star","b.star","c.star","d.star","e.star","f.star","g.star","h.star","i.star","j.star","k.star","l.star"
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0,0,0.470212105254872,0,0.155405247930172,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.381185834209693,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.381185834209693,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.381185834209693,0,0,0,0.593154384594593,0,0,0
0,0,0.325648177342945,0,0,0,0.325648177342945,0,0.470212105254872,0,0,0
0.749614296880023,0,0,0,0.470212105254872,0,0.155405247930172,0,0.470212105254872,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0.470212105254872,0,0,0,0,0,0.247271170262785,0,0.247271170262785,0,0,0
0,0.470212105254872,0,0,0,0,0.247271170262785,0,0.470212105254872,0.0613131371466404,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0.0613131371466404,0,0
0,0,0.593154384594593,0,0,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.381185834209693,0,0,0,0.593154384594593,0,0,0
0,0,0,0,0.593154384594593,0,0,0,0.470212105254872,0.155405247930172,0,0
0,0.0613131371466404,0.325648177342945,0,0,0,0.325648177342945,0,0.470212105254872,0,0,0
0,0,0,0,0.749614296880023,0,0.325648177342945,0,0.593154384594593,0.0613131371466404,0,0
0.749614296880023,0,0,0,0.470212105254872,0,0.155405247930172,0,0.470212105254872,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0.593154384594593,0.381185834209693,0,0,0,0,0.0613131371466404,0,0.470212105254872,0,0,0
0,0,0,0.470212105254872,0,0,0.381185834209693,0,0.749614296880023,0.0613131371466404,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0.0613131371466404,0,0
0,0,0,0.749614296880023,0,0,0,0,0,0,0,0
0.247271170262785,0,0,0.593154384594593,0,0,0,0,0,0,0,0
0.381185834209693,0,0,0,0.593154384594593,0,0,0,0,0,0,0
0.325648177342945,0,0,0.381185834209693,0.325648177342945,0,0,0,0,0,0,0
0,0,0.247271170262785,0.381185834209693,0.0613131371466404,0,0,0,0,0,0,0
0.381185834209693,0,0.470212105254872,0,0,0.155405247930172,0,0,0,0,0,0
0,0,0,0.593154384594593,0,0.247271170262785,0,0,0,0,0,0
0,0,0.247271170262785,0.381185834209693,0,0.247271170262785,0,0,0,0,0,0
0.381185834209693,0,0.155405247930172,0.381185834209693,0,0.155405247930172,0,0,0,0,0,0
0,0.593154384594593,0,0,0,0,0.155405247930172,0,0,0,0.0613131371466404,0
0.247271170262785,0.470212105254872,0,0,0,0,0.0613131371466404,0,0,0,0.0613131371466404,0
0.247271170262785,0,0,0.593154384594593,0,0,0.247271170262785,0,0,0,0,0
0,0,0,0,0.749614296880023,0,0.325648177342945,0,0,0,0,0
0.325648177342945,0,0,0.247271170262785,0.470212105254872,0,0.247271170262785,0,0,0,0,0
0,0,0,0,0,0.155405247930172,0.381185834209693,0,0,0,0,0
0.325648177342945,0,0,0,0,0.0613131371466404,0.247271170262785,0,0,0,0,0
0,0.381185834209693,0,0,0,0.247271170262785,0.247271170262785,0,0,0,0,0
0.325648177342945,0.381185834209693,0,0,0,0.155405247930172,0.155405247930172,0,0,0,0,0
0,0,0,0.593154384594593,0,0.155405247930172,0.381185834209693,0,0,0,0,0
0,0,0,0.593154384594593,0,0.155405247930172,0.381185834209693,0,0,0,0,0
0,0,0,0.593154384594593,0,0.155405247930172,0.381185834209693,0,0,0,0,0
0,0,0,0,0.749614296880023,0,0.325648177342945,0,0,0,0,0
0,0,0,0.247271170262785,0.470212105254872,0,0.325648177342945,0,0,0,0,0
0.325648177342945,0,0,0.247271170262785,0.470212105254872,0,0.247271170262785,0,0,0,0,0
0.247271170262785,0,0,0.593154384594593,0,0,0,0.0613131371466404,0,0,0,0
0,0,0.247271170262785,0.470212105254872,0,0,0,0.155405247930172,0,0,0,0
0,0,0,0,0.749614296880023,0,0,0.155405247930172,0,0,0,0
0,0,0.593154384594593,0,0.0613131371466404,0,0,0.155405247930172,0,0,0,0
0,0,0.155405247930172,0.381185834209693,0.247271170262785,0,0,0.155405247930172,0,0,0,0
0,0,0,0.593154384594593,0,0.325648177342945,0,0.155405247930172,0,0,0,0
0.381185834209693,0,0.155405247930172,0.381185834209693,0,0.155405247930172,0,0,0,0,0,0
0.325648177342945,0.247271170262785,0,0,0.470212105254872,0,0,0,0,0,0,0
0,0,0,0.381185834209693,0.381185834209693,0.0613131371466404,0,0.155405247930172,0,0,0,0
0,0,0.470212105254872,0,0,0,0.325648177342945,0,0,0,0,0
0.247271170262785,0,0.381185834209693,0,0,0,0.247271170262785,0,0,0,0,0
0,0,0.470212105254872,0,0,0,0.325648177342945,0,0,0,0,0
0.247271170262785,0,0.381185834209693,0,0,0,0.247271170262785,0,0,0,0,0
0.381185834209693,0,0,0,0.593154384594593,0,0.247271170262785,0,0,0,0,0
0,0,0,0.247271170262785,0.470212105254872,0,0.325648177342945,0,0,0,0,0
0.325648177342945,0,0,0.470212105254872,0,0.0613131371466404,0.325648177342945,0,0,0,0,0
0,0,0,0.593154384594593,0,0.155405247930172,0.381185834209693,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0613131371466404,0,0.247271170262785,0
0,0.593154384594593,0,0,0,0,0,0,0.593154384594593,0,0.0613131371466404,0
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0,0.470212105254872,0,0,0,0.470212105254872,0,0,0
0,0.593154384594593,0,0,0,0,0,0,0.593154384594593,0,0.0613131371466404,0
0,0,0.593154384594593,0,0,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0,0,0.325648177342945,0,0,0,0.325648177342945,0,0.470212105254872,0,0,0
0.749614296880023,0,0,0.325648177342945,0,0,0.155405247930172,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0,0.0613131371466404,0.325648177342945,0,0,0,0.325648177342945,0,0.470212105254872,0,0,0
0.593154384594593,0.0613131371466404,0.247271170262785,0,0,0,0.155405247930172,0,0.470212105254872,0,0,0
0.749614296880023,0.0613131371466404,0.381185834209693,0,0,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0.0613131371466404,0,0.470212105254872,0,0,0,0.470212105254872,0,0,0
0,0,0.593154384594593,0,0,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0,0,0.470212105254872,0,0.155405247930172,0,0,0,0.593154384594593,0,0,0
0,0,0,0.247271170262785,0.381185834209693,0,0,0,0.749614296880023,0,0,0
0.593154384594593,0,0.247271170262785,0,0,0,0.155405247930172,0,0.470212105254872,0,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0,0,0
0.593154384594593,0,0.247271170262785,0,0,0,0.155405247930172,0,0.470212105254872,0,0,0
0.749614296880023,0,0,0.325648177342945,0,0,0.155405247930172,0,0.749614296880023,0,0,0
0,0,0,0,0.749614296880023,0,0.325648177342945,0,0.593154384594593,0,0,0
0.381185834209693,0,0,0,0,0,0,0,0,0,0.0613131371466404,0
0,0,0,0.593154384594593,0,0,0,0,0,0.155405247930172,0,0
0,0.325648177342945,0,0,0.470212105254872,0,0,0,0,0.155405247930172,0,0
0,0,0.593154384594593,0,0,0,0,0,0,0,0,0
0,0,0.247271170262785,0.381185834209693,0.0613131371466404,0,0,0,0,0.0613131371466404,0,0
0,0,0,0,0,0.247271170262785,0,0,0,0.155405247930172,0,0
0.381185834209693,0,0,0.470212105254872,0,0.155405247930172,0,0,0,0,0,0
0,0.325648177342945,0,0,0.470212105254872,0,0,0,0,0.155405247930172,0,0
0.381185834209693,0,0.470212105254872,0,0.0613131371466404,0.155405247930172,0,0,0,0,0,0
0.325648177342945,0,0,0.381185834209693,0.325648177342945,0,0,0,0,0.0613131371466404,0,0
0.247271170262785,0,0,0.593154384594593,0,0,0.247271170262785,0,0,0,0,0
0,0,0,0.247271170262785,0.470212105254872,0,0.381185834209693,0,0,0.0613131371466404,0,0
0,0,0.381185834209693,0,0,0.247271170262785,0.381185834209693,0,0,0,0,0
0.325648177342945,0,0.325648177342945,0,0,0.0613131371466404,0.247271170262785,0,0,0,0,0
0,0,0,0.593154384594593,0,0.155405247930172,0.381185834209693,0,0,0,0,0
0.325648177342945,0,0,0.470212105254872,0,0.0613131371466404,0.325648177342945,0,0,0,0,0
0.325648177342945,0,0,0.247271170262785,0.470212105254872,0,0.247271170262785,0,0,0,0,0
0.381185834209693,0,0,0,0,0,0,0.0613131371466404,0,0,0.0613131371466404,0
0.247271170262785,0,0.593154384594593,0,0,0,0,0.0613131371466404,0,0,0,0
0,0,0,0,0.749614296880023,0,0,0.155405247930172,0,0.155405247930172,0,0
0.325648177342945,0,0.0613131371466404,0.381185834209693,0.247271170262785,0,0,0,0,0,0,0
0,0.470212105254872,0,0,0,0.325648177342945,0,0.155405247930172,0,0.155405247930172,0,0
0,0,0,0.593154384594593,0,0.325648177342945,0,0.155405247930172,0,0.155405247930172,0,0
0,0,0,0,0.749614296880023,0,0,0.155405247930172,0,0.155405247930172,0,0
0,0,0,0.381185834209693,0.381185834209693,0.0613131371466404,0,0.155405247930172,0,0.155405247930172,0,0
0.325648177342945,0,0.0613131371466404,0.381185834209693,0.247271170262785,0,0,0,0,0,0,0
0.247271170262785,0,0,0.593154384594593,0,0,0.247271170262785,0,0,0,0,0
0,0,0,0.593154384594593,0,0,0.381185834209693,0,0,0.0613131371466404,0,0
0,0,0,0,0.749614296880023,0,0.325648177342945,0,0,0.0613131371466404,0,0
0.381185834209693,0,0,0,0.593154384594593,0,0.247271170262785,0,0,0,0,0
0,0,0.381185834209693,0,0,0.247271170262785,0.381185834209693,0,0,0,0,0
0,0,0,0.593154384594593,0,0.155405247930172,0.381185834209693,0,0,0,0,0
0,0,0,0,0.749614296880023,0,0.325648177342945,0,0,0.0613131371466404,0,0
0.325648177342945,0,0,0.247271170262785,0.470212105254872,0,0.247271170262785,0,0,0,0,0
0,0,0,0.247271170262785,0.470212105254872,0,0.381185834209693,0,0,0.0613131371466404,0,0
0.749614296880023,0.0613131371466404,0.381185834209693,0,0,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0,0,0,0,0.593154384594593,0,0,0,0.470212105254872,0.155405247930172,0,0
0,0,0.470212105254872,0,0.155405247930172,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.381185834209693,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0.0613131371466404,0.381185834209693,0,0,0,0,0,0.593154384594593,0,0,0
0,0,0.0613131371466404,0.247271170262785,0.381185834209693,0,0,0,0.749614296880023,0.155405247930172,0,0
0.470212105254872,0,0,0,0,0,0.247271170262785,0,0.247271170262785,0,0,0
0,0.470212105254872,0,0,0,0,0.247271170262785,0,0.470212105254872,0.0613131371466404,0,0
0.749614296880023,0,0,0,0.470212105254872,0,0.155405247930172,0,0.470212105254872,0,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0.0613131371466404,0,0
0,0,0,0,0,0.0613131371466404,0.381185834209693,0,0.155405247930172,0.0613131371466404,0.0613131371466404,0
0.470212105254872,0,0,0,0,0,0.247271170262785,0,0.247271170262785,0,0,0
0.749614296880023,0,0,0.325648177342945,0,0,0.155405247930172,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0.325648177342945,0,0,0.155405247930172,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0,0,0.593154384594593,0,0,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.381185834209693,0,0,0,0,0.749614296880023,0,0,0
0.749614296880023,0,0,0,0.470212105254872,0,0,0,0.470212105254872,0,0,0
0,0,0.470212105254872,0,0.155405247930172,0,0,0,0.593154384594593,0,0,0
0,0,0.470212105254872,0,0.155405247930172,0,0,0,0.593154384594593,0,0,0
0,0,0,0.247271170262785,0.381185834209693,0,0,0,0.749614296880023,0.155405247930172,0,0
0.749614296880023,0,0,0.0613131371466404,0.381185834209693,0,0,0,0.593154384594593,0,0,0
0.749614296880023,0,0,0.0613131371466404,0.381185834209693,0,0,0,0.593154384594593,0,0,0
0,0,0,0,0,0.155405247930172,0,0.155405247930172,0.155405247930172,0.155405247930172,0.0613131371466404,0
0,0,0.593154384594593,0,0,0,0,0,0.593154384594593,0,0,0
0,0,0.593154384594593,0,0,0,0,0,0.593154384594593,0,0,0
0,0,0,0,0.593154384594593,0,0,0,0.470212105254872,0.155405247930172,0,0
0.749614296880023,0.0613131371466404,0.0613131371466404,0,0.470212105254872,0,0,0,0.470212105254872,0,0,0
0,0,0.0613131371466404,0.247271170262785,0.381185834209693,0,0,0,0.749614296880023,0.155405247930172,0,0
0,0,0,0,0,0,0.381185834209693,0,0.155405247930172,0.0613131371466404,0.0613131371466404,0
0,0,0,0.470212105254872,0,0,0.381185834209693,0,0.749614296880023,0.0613131371466404,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0.0613131371466404,0,0
0.749614296880023,0,0,0.325648177342945,0,0,0.155405247930172,0,0.749614296880023,0,0,0
0,0,0,0,0.749614296880023,0,0.325648177342945,0,0.593154384594593,0.0613131371466404,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0.0613131371466404,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0.0613131371466404,0,0
0.749614296880023,0,0,0.0613131371466404,0.470212105254872,0,0.155405247930172,0,0.593154384594593,0,0,0
0,0,0,0.155405247930172,0.593154384594593,0,0.325648177342945,0,0.749614296880023,0.0613131371466404,0,0
0,0,0.593154384594593,0,0,0,0,0,0,0,0,0.381185834209693
0.247271170262785,0,0.593154384594593,0,0,0,0,0,0,0,0,0.155405247930172
0.247271170262785,0,0,0.593154384594593,0,0,0,0,0,0,0,0.155405247930172
0,0,0.593154384594593,0,0,0,0,0,0,0,0,0.381185834209693
0.325648177342945,0,0.0613131371466404,0.325648177342945,0.247271170262785,0,0,0,0,0,0,0.0613131371466404
0.325648177342945,0,0.0613131371466404,0.325648177342945,0.247271170262785,0,0,0,0,0,0,0.0613131371466404
0,0,0.593154384594593,0,0,0.155405247930172,0,0,0,0,0,0.247271170262785
0.381185834209693,0,0.470212105254872,0,0,0.155405247930172,0,0,0,0,0,0
0,0.470212105254872,0,0,0,0,0.247271170262785,0,0,0,0,0.155405247930172
0,0,0.470212105254872,0,0,0,0.325648177342945,0,0,0,0,0.0613131371466404
0.247271170262785,0,0.381185834209693,0,0,0,0.247271170262785,0,0,0,0,0
0.247271170262785,0,0,0.593154384594593,0,0,0.247271170262785,0,0,0,0,0
0.381185834209693,0,0,0,0.593154384594593,0,0.247271170262785,0,0,0,0,0
0,0,0,0.247271170262785,0.470212105254872,0,0.325648177342945,0,0,0,0,0
0,0,0,0.247271170262785,0.470212105254872,0,0.325648177342945,0,0,0,0,0
0.325648177342945,0,0,0.247271170262785,0.470212105254872,0,0.247271170262785,0,0,0,0,0
0.325648177342945,0,0,0.247271170262785,0.470212105254872,0,0.247271170262785,0,0,0,0,0
0.325648177342945,0.381185834209693,0,0,0,0.155405247930172,0.155405247930172,0,0,0,0,0
0,0,0.381185834209693,0,0,0.247271170262785,0.381185834209693,0,0,0,0,0
0.325648177342945,0,0,0.470212105254872,0,0.0613131371466404,0.325648177342945,0,0,0,0,0
0.381185834209693,0,0,0,0.593154384594593,0,0.247271170262785,0,0,0,0,0
0,0,0,0,0.749614296880023,0,0.325648177342945,0,0,0,0,0.0613131371466404
0.325648177342945,0,0,0.247271170262785,0.470212105254872,0,0.247271170262785,0,0,0,0,0
0.247271170262785,0,0,0.593154384594593,0,0,0,0,0,0,0,0.155405247930172
0,0,0,0.470212105254872,0,0,0,0,0,0,0,0.381185834209693
0.247271170262785,0,0,0.593154384594593,0,0,0,0,0,0,0,0.155405247930172
0,0,0.247271170262785,0.247271170262785,0,0,0,0,0,0,0,0.381185834209693
