"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.569735395646641,0,0,0.297225572979494,0,0,0,0,0,0,36
0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0.293678802008277,0.468757436571411,0,0.343689391033626,0,0,0,0,0,222
0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.535934623446373,0,0,0,0,0,0.663317991239174,0,0,0,292
0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0.240236933272503,0.420678576607567,0,0,0,0.185161547666534,0,0,0,0,654
1,0,0,0,1,0,1,1,0,1,0,0,0,0.36428083538901,0,0,0,0.635807216015361,0,0.237947705248012,0,0,0,0,0,721
1,0,0,0,1,1,1,1,0,1,0,0,0,0.36428083538901,0,0,0,0.635807216015361,0,0.237947705248012,0,0,0,0,0,753
1,1,0,1,0,1,1,1,1,1,0,0,0,0.789044319253965,0,0,0.333530348683293,0,0,0.171869611935016,0,0.684792909150441,0,0,0,1003
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.575199040462471,0,0.297225572979494,0,0,0,0,0,0,1064
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0.436699772348883,0,0,0,0.319582713105295,0,0,0,0,0,1094
0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0.712258253990107,0,0.329153915798504,0,0,0.008791640504426,0,0,1616
0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.649992703495818,0,0,0,0.504462443617788,0.12262888626525,0,0,1968
1,1,0,0,0,1,1,0,1,0,0,1,0,0.619995116997151,0.350268050672631,0,0,0,0,0.0751666254709726,0,0.462177278564418,0,0,0,2403
1,0,0,1,1,1,0,1,0,1,0,1,0,0.318063214108185,0,0,0.323230568690746,0.327306285679665,0,0,0,0,0,0,0.111584019659665,2745
1,0,1,0,1,1,1,1,0,1,0,1,0,0.364280835389008,0,0,0,0.635807216015362,0,0.237947705248012,0,0,0,0,0,2805
0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0.158321325925121,0.531011473924443,0,0.339471623756976,0,0.670008344215699,0.00522483451582911,0,0,2904
0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0.314769136781806,0.31406258846066,0,0,0,0,0,0,0.382017050024126,3128
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0.712265575013946,0,0.322606078601644,0,0,0,0,1.80327730591075e-07,3284
1,1,0,0,1,0,0,0,0,1,1,1,0,0.339973668030692,0.159519210714864,0,0,0.47355776361922,0,0,0,0,0,0,0.0929546711902478,3603
0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0.434768325799519,0,0.147087352055971,0,0,0,0.647655886699082,0,0,0,3894
0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0.288420642632897,0.390159185572882,0,0,0,0.764878314899644,0.12262888626525,0,0,3896
0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.672991912381273,0,0.330158716802607,0,0.526439735291073,0.00844413541413085,0,0,3956
