"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.00370543434241395,0.0285736150707463,0.169184933306604,0.00370543434241395,0.0285736150707463,0,0,0,0,0.00370543434241395,0.0285736150707463,0.169184933306604
0.239456938243464,0.277440097694817,0,0.239456938243464,0.277440097694817,0,0.239456938243464,0,0,0.239456938243464,0.277440097694817,0.226711306337278
0,0.0188449448092186,0.0185233092299567,0.00681055250703645,0.0188449448092186,0.0185233092299567,0.00681055250703645,0,0,0.00681055250703645,0.0188449448092186,0.0185233092299567
0,0.081935092049292,0,0.00344907457452432,0,0,0.00344907457452432,0.081935092049292,0,0.00344907457452432,0.081935092049292,0.135675095220986
0.0285736150707463,0,0.00370543434241395,0.0285736150707463,0,0,0.0285736150707463,0.169184933306604,0,0.0285736150707463,0.169184933306604,0.00370543434241395
0.277440097694817,0.226711306337278,0.239456938243464,0,0.226711306337278,0,0.277440097694817,0.226711306337278,0,0.277440097694817,0.226711306337278,0.239456938243464
0.0188449448092186,0,0,0,0.0185233092299567,0.00681055250703645,0.0188449448092186,0.0185233092299567,0,0.0188449448092186,0.0185233092299567,0.00681055250703645
0.081935092049292,0.135675095220986,0.00344907457452432,0.081935092049292,0.135675095220986,0.00344907457452432,0.081935092049292,0.135675095220986,0,0.081935092049292,0.135675095220986,0.00344907457452432
0,0,0,0,0.00370543434241395,0.0285736150707463,0,0,0.0285736150707463,0.169184933306604,0.00370543434241395,0.0285736150707463
0.226711306337278,0,0.277440097694817,0,0.239456938243464,0.277440097694817,0,0,0.277440097694817,0.226711306337278,0.239456938243464,0.277440097694817
0,0,0.0188449448092186,0,0,0.0188449448092186,0.0185233092299567,0,0.0188449448092186,0.0185233092299567,0.00681055250703645,0.0188449448092186
0.135675095220986,0.00344907457452432,0.081935092049292,0.135675095220986,0.00344907457452432,0.081935092049292,0.135675095220986,0,0.081935092049292,0.135675095220986,0.00344907457452432,0.081935092049292
0,0.0285736150707463,0,0.00370543434241395,0.0285736150707463,0,0,0.0285736150707463,0.169184933306604,0.00370543434241395,0.0285736150707463,0.169184933306604
0.239456938243464,0.277440097694817,0.226711306337278,0.239456938243464,0.277440097694817,0.226711306337278,0,0.277440097694817,0.226711306337278,0.239456938243464,0.277440097694817,0.226711306337278
0.00681055250703645,0.0188449448092186,0.0185233092299567,0.00681055250703645,0.0188449448092186,0,0.00681055250703645,0.0188449448092186,0.0185233092299567,0.00681055250703645,0.0188449448092186,0.0185233092299567
0,0.081935092049292,0.135675095220986,0,0,0.135675095220986,0.00344907457452432,0.081935092049292,0.135675095220986,0.00344907457452432,0.081935092049292,0.135675095220986
0.0285736150707463,0.169184933306604,0.00370543434241395,0.0285736150707463,0,0.00370543434241395,0.0285736150707463,0.169184933306604,0.00370543434241395,0.0285736150707463,0.169184933306604,0.00370543434241395
0.277440097694817,0.226711306337278,0.239456938243464,0,0.226711306337278,0.239456938243464,0.277440097694817,0.226711306337278,0.239456938243464,0.277440097694817,0.226711306337278,0.239456938243464
0.0188449448092186,0.0185233092299567,0,0.0188449448092186,0.0185233092299567,0.00681055250703645,0.0188449448092186,0.0185233092299567,0.00681055250703645,0.0188449448092186,0.0185233092299567,0.00681055250703645
0.081935092049292,0,0.00344907457452432,0.081935092049292,0.135675095220986,0.00344907457452432,0.081935092049292,0.135675095220986,0.00344907457452432,0.081935092049292,0.135675095220986,0.00344907457452432
0,0.00370543434241395,0.0285736150707463,0.169184933306604,0.00370543434241395,0.0285736150707463,0.169184933306604,0.00370543434241395,0.0285736150707463,0.169184933306604,0.00370543434241395,0.0285736150707463
