"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.0281845217773192,0.147356451769137,0,0.0281845217773192,0,0.00832315726470693,0,0.147356451769137,0,0,0,0
0.269519788794823,0,0.257395295957072,0,0.232520388676982,0.257395295957072,0,0.232520388676982,0,0,0,0
0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0,0,0,0
0,0.13357865218397,0.00139035331100164,0,0,0,0.112020435040391,0.13357865218397,0,0,0,0
0.147356451769137,0,0,0,0.00832315726470693,0,0.147356451769137,0.00832315726470693,0,0,0,0
0,0,0.269519788794823,0.232520388676982,0,0.269519788794823,0.232520388676982,0.257395295957072,0,0,0,0
0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0,0,0
0,0,0,0,0,0,0,0,0.112020435040391,0,0,0
0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0,0,0,0,0.147356451769137,0,0,0
0.257395295957072,0,0.232520388676982,0.257395295957072,0,0.232520388676982,0,0,0.232520388676982,0,0,0
0,0,0.0300387621092004,0,0,0,0.00668408820681003,0,0.0300387621092004,0,0,0
0.00139035331100164,0.112020435040391,0,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0,0.13357865218397,0,0,0
0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0,0.00832315726470693,0,0,0
0,0.232520388676982,0,0,0.232520388676982,0.257395295957072,0.269519788794823,0,0.257395295957072,0,0,0
0,0,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0,0,0
0.112020435040391,0.13357865218397,0.00139035331100164,0,0.13357865218397,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0,0,0
0,0,0,0,0.00832315726470693,0,0,0.00832315726470693,0.0281845217773192,0,0,0
0,0,0.269519788794823,0,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0,0,0
0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0,0,0.00668408820681003,0.0241581081088721,0,0,0
0.13357865218397,0,0.112020435040391,0.13357865218397,0,0.112020435040391,0,0.00139035331100164,0.112020435040391,0,0,0
0.00832315726470693,0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0,0
0.257395295957072,0.269519788794823,0,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0.232520388676982,0,0,0
0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0,0
0.00139035331100164,0,0,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0.112020435040391,0.13357865218397,0,0,0
0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0,0,0
0,0.232520388676982,0.257395295957072,0,0.232520388676982,0.257395295957072,0.269519788794823,0.232520388676982,0.257395295957072,0,0,0
0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0,0
0,0,0,0,0,0,0,0,0,0.112020435040391,0,0
0,0,0,0,0.00832315726470693,0,0,0,0,0.147356451769137,0,0
0.232520388676982,0,0,0,0.257395295957072,0,0,0,0,0.232520388676982,0,0
0,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0,0,0,0,0.0300387621092004,0,0
0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0.00139035331100164,0,0,0,0,0.13357865218397,0,0
0.00832315726470693,0,0.147356451769137,0,0,0.147356451769137,0,0,0,0.00832315726470693,0,0
0,0,0.232520388676982,0.257395295957072,0.269519788794823,0.232520388676982,0,0,0,0.257395295957072,0,0
0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0,0,0.00668408820681003,0,0
0.00139035331100164,0,0.13357865218397,0,0,0,0.00139035331100164,0,0,0.00139035331100164,0,0
0,0,0,0.0281845217773192,0,0,0.0281845217773192,0,0,0.0281845217773192,0,0
0,0,0,0.269519788794823,0.232520388676982,0,0.269519788794823,0,0,0.269519788794823,0,0
0,0,0,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0,0,0.0241581081088721,0,0
0,0,0.00139035331100164,0,0.13357865218397,0.00139035331100164,0.112020435040391,0,0,0.112020435040391,0,0
0.147356451769137,0,0,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0,0.147356451769137,0,0
0,0,0.269519788794823,0,0,0,0,0.257395295957072,0,0.232520388676982,0,0
0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0,0,0.00668408820681003,0,0.0300387621092004,0,0
0,0.00139035331100164,0.112020435040391,0.13357865218397,0,0.112020435040391,0,0.00139035331100164,0,0.13357865218397,0,0
0,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0,0
0,0.269519788794823,0,0,0,0.232520388676982,0.257395295957072,0.269519788794823,0,0.257395295957072,0,0
0,0,0.0300387621092004,0,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0,0
0,0,0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0,0
0,0,0.00832315726470693,0,0,0,0,0,0.00832315726470693,0.0281845217773192,0,0
0,0.232520388676982,0,0.269519788794823,0.232520388676982,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0,0
0,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0,0.00668408820681003,0.0241581081088721,0,0
0.112020435040391,0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0,0.112020435040391,0,0.00139035331100164,0.112020435040391,0,0
0,0.00832315726470693,0,0,0,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0
0,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0.232520388676982,0,0.269519788794823,0.232520388676982,0,0
0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0.0241581081088721,0.0300387621092004,0,0
0.13357865218397,0,0.112020435040391,0,0,0,0,0.00139035331100164,0.112020435040391,0.13357865218397,0,0
0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0,0,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0,0
0.257395295957072,0,0.232520388676982,0.257395295957072,0.269519788794823,0.232520388676982,0,0.269519788794823,0.232520388676982,0.257395295957072,0,0
0.00668408820681003,0.0241581081088721,0,0,0,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0
0,0,0.13357865218397,0,0,0,0.00139035331100164,0.112020435040391,0.13357865218397,0.00139035331100164,0,0
0.0281845217773192,0,0.00832315726470693,0,0,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0,0
0.269519788794823,0,0,0.269519788794823,0,0,0.269519788794823,0.232520388676982,0.257395295957072,0.269519788794823,0,0
0,0,0,0,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0
0,0,0,0,0,0,0,0,0,0,0.13357865218397,0
0.147356451769137,0.00832315726470693,0,0,0.00832315726470693,0,0,0,0,0,0.00832315726470693,0
0,0.257395295957072,0.269519788794823,0,0.257395295957072,0,0,0,0,0,0.257395295957072,0
0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0,0.0241581081088721,0,0,0,0,0.00668408820681003,0
0.13357865218397,0.00139035331100164,0,0,0.00139035331100164,0.112020435040391,0,0,0,0,0.00139035331100164,0
0,0,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0,0,0,0.0281845217773192,0
0,0.269519788794823,0,0.257395295957072,0.269519788794823,0.232520388676982,0,0,0,0,0.269519788794823,0
0,0,0.0300387621092004,0,0,0,0.00668408820681003,0,0,0,0.0241581081088721,0
0,0.112020435040391,0,0,0.112020435040391,0,0.00139035331100164,0,0,0,0.112020435040391,0
0,0,0.00832315726470693,0,0,0.00832315726470693,0.0281845217773192,0,0,0,0.147356451769137,0
0.269519788794823,0.232520388676982,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0,0,0,0.232520388676982,0
0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0,0,0,0.0300387621092004,0,0,0.0300387621092004,0
0.112020435040391,0,0,0.112020435040391,0,0,0,0.13357865218397,0,0,0.13357865218397,0
0,0.00832315726470693,0.0281845217773192,0.147356451769137,0.00832315726470693,0,0,0.00832315726470693,0,0,0.00832315726470693,0
0,0,0,0,0.257395295957072,0.269519788794823,0,0.257395295957072,0,0,0.257395295957072,0
0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0,0,0.00668408820681003,0
0.13357865218397,0,0.112020435040391,0,0,0,0.13357865218397,0.00139035331100164,0,0,0.00139035331100164,0
0,0.0281845217773192,0.147356451769137,0,0,0,0.00832315726470693,0.0281845217773192,0,0,0.0281845217773192,0
0,0,0,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0,0,0.269519788794823,0
0,0,0.0300387621092004,0,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0,0,0.0241581081088721,0
0,0,0.13357865218397,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0.112020435040391,0,0,0.112020435040391,0
0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0,0.147356451769137,0
0.269519788794823,0,0,0.269519788794823,0,0.257395295957072,0.269519788794823,0.232520388676982,0,0,0.232520388676982,0
0,0,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0,0.0300387621092004,0
0.112020435040391,0,0.00139035331100164,0,0,0,0,0,0.00139035331100164,0,0.13357865218397,0
0,0,0,0,0.00832315726470693,0,0,0,0.0281845217773192,0,0.00832315726470693,0
0,0.257395295957072,0.269519788794823,0,0,0.269519788794823,0,0,0.269519788794823,0,0.257395295957072,0
0.0300387621092004,0,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0,0,0.0241581081088721,0,0.00668408820681003,0
0,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0.112020435040391,0,0,0.112020435040391,0,0.00139035331100164,0
0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0,0.147356451769137,0,0.0281845217773192,0
0.257395295957072,0,0,0,0,0,0.257395295957072,0,0.232520388676982,0,0.269519788794823,0
0.00668408820681003,0.0241581081088721,0,0,0,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0,0.0241581081088721,0
0.00139035331100164,0,0,0.00139035331100164,0.112020435040391,0.13357865218397,0.00139035331100164,0,0.13357865218397,0,0.112020435040391,0
0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0,0.147356451769137,0
0.269519788794823,0.232520388676982,0.257395295957072,0,0,0,0,0.232520388676982,0.257395295957072,0,0.232520388676982,0
0.0241581081088721,0.0300387621092004,0,0,0.0300387621092004,0,0,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0
0,0,0,0.112020435040391,0.13357865218397,0,0,0.13357865218397,0.00139035331100164,0,0.13357865218397,0
0,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0,0,0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0
0,0,0,0,0,0.269519788794823,0,0.257395295957072,0.269519788794823,0,0.257395295957072,0
0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0
0.13357865218397,0.00139035331100164,0,0,0,0.112020435040391,0.13357865218397,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0
0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0
0.257395295957072,0,0.232520388676982,0.257395295957072,0,0,0,0,0,0.257395295957072,0.269519788794823,0
0,0.0241581081088721,0,0,0,0.0300387621092004,0,0,0,0.00668408820681003,0.0241581081088721,0
0,0,0,0.00139035331100164,0,0.13357865218397,0,0,0,0.00139035331100164,0.112020435040391,0
0.0281845217773192,0,0,0.0281845217773192,0,0.00832315726470693,0,0,0,0.0281845217773192,0.147356451769137,0
0.269519788794823,0,0.257395295957072,0.269519788794823,0,0.257395295957072,0,0,0,0.269519788794823,0.232520388676982,0
0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0,0,0,0.0241581081088721,0.0300387621092004,0
0,0,0,0,0.13357865218397,0.00139035331100164,0,0,0,0.112020435040391,0.13357865218397,0
0,0,0,0.147356451769137,0.00832315726470693,0.0281845217773192,0,0,0,0.147356451769137,0.00832315726470693,0
0,0.257395295957072,0.269519788794823,0.232520388676982,0,0,0.232520388676982,0,0,0.232520388676982,0.257395295957072,0
0,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0,0,0.0300387621092004,0.00668408820681003,0
0.13357865218397,0.00139035331100164,0,0,0.00139035331100164,0.112020435040391,0.13357865218397,0,0,0.13357865218397,0.00139035331100164,0
0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0.147356451769137,0.00832315726470693,0,0,0.00832315726470693,0.0281845217773192,0
0.257395295957072,0,0,0,0.269519788794823,0,0,0.269519788794823,0,0.257395295957072,0.269519788794823,0
0,0.0241581081088721,0,0.00668408820681003,0,0.0300387621092004,0,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0
0.00139035331100164,0.112020435040391,0.13357865218397,0,0,0,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0.112020435040391,0
0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0
0.269519788794823,0,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0.232520388676982,0,0.269519788794823,0.232520388676982,0
0,0,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0.0241581081088721,0.0300387621092004,0
0,0,0,0.112020435040391,0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0,0.112020435040391,0.13357865218397,0
0,0.00832315726470693,0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0.00832315726470693,0,0.147356451769137,0.00832315726470693,0
0.232520388676982,0,0,0,0,0,0,0,0.269519788794823,0.232520388676982,0.257395295957072,0
0.0300387621092004,0.00668408820681003,0,0,0.00668408820681003,0.0241581081088721,0,0,0.0241581081088721,0.0300387621092004,0.00668408820681003,0
0.13357865218397,0,0,0.13357865218397,0.00139035331100164,0.112020435040391,0,0,0.112020435040391,0.13357865218397,0.00139035331100164,0
0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0,0,0.00832315726470693,0,0.147356451769137,0.00832315726470693,0.0281845217773192,0
0,0.269519788794823,0,0,0,0.232520388676982,0.257395295957072,0,0.232520388676982,0.257395295957072,0.269519788794823,0
0.00668408820681003,0,0.0300387621092004,0,0,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0
0,0,0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0.00139035331100164,0,0.13357865218397,0.00139035331100164,0.112020435040391,0
0.0281845217773192,0,0.00832315726470693,0,0,0.00832315726470693,0,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0
0,0,0.257395295957072,0,0.232520388676982,0.257395295957072,0,0.232520388676982,0.257395295957072,0.269519788794823,0.232520388676982,0
0,0,0,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0
0.112020435040391,0.13357865218397,0,0.112020435040391,0.13357865218397,0.00139035331100164,0,0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0
0,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0.147356451769137,0.00832315726470693,0
0,0.257395295957072,0,0,0,0,0.232520388676982,0.257395295957072,0.269519788794823,0.232520388676982,0.257395295957072,0
0,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0
0.13357865218397,0,0.112020435040391,0,0,0.112020435040391,0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0.00139035331100164,0
0,0.0281845217773192,0.147356451769137,0,0,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0
0.257395295957072,0,0,0.257395295957072,0,0.232520388676982,0.257395295957072,0.269519788794823,0.232520388676982,0.257395295957072,0.269519788794823,0
0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0.0241581081088721,0
0,0,0,0,0,0,0,0,0,0,0,0.13357865218397
0,0,0.00832315726470693,0.0281845217773192,0,0,0,0,0,0,0,0.00832315726470693
0,0.232520388676982,0.257395295957072,0.269519788794823,0.232520388676982,0,0,0,0,0,0,0.257395295957072
0,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0,0,0,0,0,0.00668408820681003
0,0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0,0.112020435040391,0,0,0,0,0.00139035331100164
0,0,0,0,0,0.0281845217773192,0.147356451769137,0,0,0,0,0.0281845217773192
0,0.257395295957072,0.269519788794823,0.232520388676982,0,0.269519788794823,0.232520388676982,0,0,0,0,0.269519788794823
0,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0,0,0.00668408820681003,0,0,0,0.0241581081088721
0,0,0,0,0,0.112020435040391,0,0.00139035331100164,0,0,0,0.112020435040391
0.00832315726470693,0.0281845217773192,0.147356451769137,0,0,0,0.00832315726470693,0.0281845217773192,0,0,0,0.147356451769137
0.257395295957072,0,0.232520388676982,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0,0,0,0.232520388676982
0,0.0241581081088721,0,0,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0,0,0,0.0300387621092004
0,0,0.13357865218397,0,0.112020435040391,0,0.00139035331100164,0.112020435040391,0,0,0,0.13357865218397
0.0281845217773192,0,0.00832315726470693,0,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0,0,0.00832315726470693
0.269519788794823,0.232520388676982,0,0.269519788794823,0.232520388676982,0,0.269519788794823,0.232520388676982,0,0,0,0.257395295957072
0.0241581081088721,0,0,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0,0,0.00668408820681003
0.112020435040391,0.13357865218397,0,0.112020435040391,0.13357865218397,0.00139035331100164,0.112020435040391,0.13357865218397,0,0,0,0.00139035331100164
0.147356451769137,0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0,0,0,0.0281845217773192,0,0,0.0281845217773192
0.232520388676982,0,0.269519788794823,0.232520388676982,0.257395295957072,0,0,0,0.269519788794823,0,0,0.269519788794823
0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0,0,0.0241581081088721,0,0,0.0241581081088721
0.13357865218397,0.00139035331100164,0.112020435040391,0,0,0.112020435040391,0,0,0.112020435040391,0,0,0.112020435040391
0,0,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0,0.147356451769137,0,0,0.147356451769137
0,0.269519788794823,0,0.257395295957072,0.269519788794823,0.232520388676982,0,0,0.232520388676982,0,0,0.232520388676982
0,0,0,0,0.0241581081088721,0,0.00668408820681003,0,0.0300387621092004,0,0,0.0300387621092004
0.00139035331100164,0,0.13357865218397,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0,0.13357865218397,0,0,0.13357865218397
0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0,0.00832315726470693,0,0,0.00832315726470693
0.269519788794823,0,0.257395295957072,0,0,0.257395295957072,0.269519788794823,0,0.257395295957072,0,0,0.257395295957072
0,0,0,0,0,0,0,0.0300387621092004,0.00668408820681003,0,0,0.00668408820681003
0.112020435040391,0,0.00139035331100164,0,0.13357865218397,0,0,0.13357865218397,0.00139035331100164,0,0,0.00139035331100164
0,0.00832315726470693,0,0.147356451769137,0.00832315726470693,0,0,0.00832315726470693,0.0281845217773192,0,0,0.0281845217773192
0,0,0.269519788794823,0,0,0.269519788794823,0,0.257395295957072,0.269519788794823,0,0,0.269519788794823
0.0300387621092004,0,0.0241581081088721,0,0,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0,0,0.0241581081088721
0,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0.112020435040391,0,0,0.112020435040391
0,0.0281845217773192,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0,0.147356451769137
0,0,0,0,0,0,0.257395295957072,0.269519788794823,0.232520388676982,0,0,0.232520388676982
0,0,0.0300387621092004,0,0,0,0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0,0.0300387621092004
0,0,0,0.00139035331100164,0.112020435040391,0,0.00139035331100164,0.112020435040391,0.13357865218397,0,0,0.13357865218397
0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0,0,0.00832315726470693
0,0.232520388676982,0.257395295957072,0,0.232520388676982,0.257395295957072,0.269519788794823,0.232520388676982,0.257395295957072,0,0,0.257395295957072
0.0241581081088721,0,0.00668408820681003,0,0.0300387621092004,0,0,0,0,0.0241581081088721,0,0.00668408820681003
0,0.13357865218397,0,0.112020435040391,0,0,0.112020435040391,0,0,0.112020435040391,0,0.00139035331100164
0,0,0.0281845217773192,0.147356451769137,0.00832315726470693,0,0.147356451769137,0,0,0.147356451769137,0,0.0281845217773192
0.232520388676982,0,0,0,0,0.269519788794823,0.232520388676982,0,0,0.232520388676982,0,0.269519788794823
0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0,0,0,0.00668408820681003,0,0.0300387621092004,0,0.0241581081088721
0.13357865218397,0.00139035331100164,0,0,0.00139035331100164,0,0,0.00139035331100164,0,0.13357865218397,0,0.112020435040391
0,0,0.147356451769137,0,0.0281845217773192,0,0,0.0281845217773192,0,0.00832315726470693,0,0.147356451769137
0,0.269519788794823,0,0.257395295957072,0,0.232520388676982,0,0.269519788794823,0,0.257395295957072,0,0.232520388676982
0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0,0.0241581081088721,0,0.00668408820681003,0,0.0300387621092004
0.00139035331100164,0.112020435040391,0.13357865218397,0.00139035331100164,0,0.13357865218397,0,0.112020435040391,0,0.00139035331100164,0,0.13357865218397
0,0.147356451769137,0,0,0.147356451769137,0.00832315726470693,0,0.147356451769137,0,0.0281845217773192,0,0.00832315726470693
0,0.232520388676982,0.257395295957072,0,0.232520388676982,0.257395295957072,0,0.232520388676982,0,0.269519788794823,0,0.257395295957072
0,0,0,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0,0.0241581081088721,0,0.00668408820681003
0,0.13357865218397,0,0.112020435040391,0.13357865218397,0.00139035331100164,0,0.13357865218397,0,0.112020435040391,0,0.00139035331100164
0,0.00832315726470693,0.0281845217773192,0,0,0,0.147356451769137,0.00832315726470693,0,0.147356451769137,0,0.0281845217773192
0.232520388676982,0,0.269519788794823,0.232520388676982,0.257395295957072,0,0.232520388676982,0.257395295957072,0,0.232520388676982,0,0.269519788794823
0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0,0.0300387621092004,0,0.0241581081088721
0,0,0,0,0,0.112020435040391,0,0,0.112020435040391,0.13357865218397,0,0.112020435040391
0,0.0281845217773192,0,0,0,0.147356451769137,0,0,0.147356451769137,0.00832315726470693,0,0.147356451769137
0.257395295957072,0.269519788794823,0.232520388676982,0,0,0.232520388676982,0,0,0.232520388676982,0.257395295957072,0,0.232520388676982
0.00668408820681003,0.0241581081088721,0.0300387621092004,0,0,0,0.00668408820681003,0,0.0300387621092004,0.00668408820681003,0,0.0300387621092004
0,0.112020435040391,0,0,0.112020435040391,0,0.00139035331100164,0,0.13357865218397,0.00139035331100164,0,0.13357865218397
0.0281845217773192,0,0,0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0,0.00832315726470693,0.0281845217773192,0,0.00832315726470693
0.269519788794823,0.232520388676982,0.257395295957072,0.269519788794823,0,0.257395295957072,0.269519788794823,0,0.257395295957072,0.269519788794823,0,0.257395295957072
0,0.0300387621092004,0.00668408820681003,0.0241581081088721,0.0300387621092004,0.00668408820681003,0.0241581081088721,0,0.00668408820681003,0.0241581081088721,0,0.00668408820681003
0,0,0.00139035331100164,0,0,0,0.112020435040391,0.13357865218397,0.00139035331100164,0.112020435040391,0,0.00139035331100164
0,0.00832315726470693,0,0,0.00832315726470693,0,0.147356451769137,0.00832315726470693,0.0281845217773192,0.147356451769137,0,0.0281845217773192
