"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action"
0.288946786836961,0,0.212651538758654,0,0,0.212651538758654,0,0.239060759970169,0,0.288946786836961,0,0
0,0.0443075693670582,0.0239969569188723,0.00817848283206747,0,0.0239969569188723,0,0.0443075693670582,0,0.00817848283206747,0,0
0.00471086385744781,0.109786535207092,0,0.00471086385744781,0.109786535207092,0.141352279570144,0,0.109786535207092,0,0.00471086385744781,0,0
0,0.141390979435443,0.0116627101137668,0.0209025204546786,0.141390979435443,0,0.0209025204546786,0.141390979435443,0,0.0209025204546786,0,0
0.239060759970169,0,0.288946786836961,0,0,0.288946786836961,0.239060759970169,0.212651538758654,0,0.239060759970169,0,0
0,0,0.00817848283206747,0.0443075693670582,0.0239969569188723,0.00817848283206747,0,0,0.00817848283206747,0.0443075693670582,0,0
0.109786535207092,0.141352279570144,0.00471086385744781,0,0.141352279570144,0,0.109786535207092,0,0.00471086385744781,0.109786535207092,0,0
0,0.0116627101137668,0.0209025204546786,0,0,0.0209025204546786,0.141390979435443,0,0.0209025204546786,0.141390979435443,0,0
0.212651538758654,0.288946786836961,0,0,0,0,0,0.288946786836961,0.239060759970169,0.212651538758654,0,0
0,0,0.0443075693670582,0,0,0.0443075693670582,0,0.00817848283206747,0.0443075693670582,0.0239969569188723,0,0
0.141352279570144,0.00471086385744781,0.109786535207092,0.141352279570144,0,0.109786535207092,0,0.00471086385744781,0.109786535207092,0.141352279570144,0,0
0.0116627101137668,0,0,0.0116627101137668,0,0,0,0,0,0,0.0209025204546786,0
0.288946786836961,0,0,0,0,0.212651538758654,0.288946786836961,0,0,0,0.239060759970169,0
0.00817848283206747,0,0.0239969569188723,0,0,0.0239969569188723,0.00817848283206747,0,0,0,0.0443075693670582,0
0.00471086385744781,0,0.141352279570144,0.00471086385744781,0.109786535207092,0.141352279570144,0.00471086385744781,0,0,0,0.109786535207092,0
0,0.141390979435443,0.0116627101137668,0,0,0,0,0.141390979435443,0,0,0.141390979435443,0
0.239060759970169,0.212651538758654,0.288946786836961,0.239060759970169,0.212651538758654,0,0,0.212651538758654,0,0,0.212651538758654,0
0,0,0,0,0,0,0.0443075693670582,0.0239969569188723,0,0,0.0239969569188723,0
0.109786535207092,0,0.00471086385744781,0,0.141352279570144,0,0.109786535207092,0,0.00471086385744781,0,0.141352279570144,0
0,0,0,0,0,0.0209025204546786,0.141390979435443,0,0.0209025204546786,0,0.0116627101137668,0
0.212651538758654,0,0,0.212651538758654,0.288946786836961,0.239060759970169,0.212651538758654,0,0.239060759970169,0,0.288946786836961,0
0,0.00817848283206747,0.0443075693670582,0,0,0,0,0.00817848283206747,0.0443075693670582,0,0.00817848283206747,0
0.141352279570144,0,0,0.141352279570144,0,0,0,0.00471086385744781,0.109786535207092,0,0.00471086385744781,0
0,0.0209025204546786,0,0.0116627101137668,0.0209025204546786,0,0,0.0209025204546786,0.141390979435443,0,0.0209025204546786,0
0,0,0,0,0.239060759970169,0.212651538758654,0.288946786836961,0.239060759970169,0.212651538758654,0,0.239060759970169,0
0.00817848283206747,0.0443075693670582,0.0239969569188723,0.00817848283206747,0.0443075693670582,0.0239969569188723,0.00817848283206747,0.0443075693670582,0.0239969569188723,0,0.0443075693670582,0
0.00471086385744781,0.109786535207092,0,0,0.109786535207092,0,0,0,0,0.00471086385744781,0.109786535207092,0
0,0,0,0,0,0,0,0.141390979435443,0,0.0209025204546786,0.141390979435443,0
0.239060759970169,0,0,0.239060759970169,0,0,0.239060759970169,0.212651538758654,0,0.239060759970169,0.212651538758654,0
0.0443075693670582,0.0239969569188723,0,0.0443075693670582,0.0239969569188723,0.00817848283206747,0.0443075693670582,0.0239969569188723,0,0.0443075693670582,0.0239969569188723,0
0,0.141352279570144,0.00471086385744781,0.109786535207092,0.141352279570144,0,0,0,0.00471086385744781,0.109786535207092,0.141352279570144,0
0,0.0116627101137668,0.0209025204546786,0.141390979435443,0.0116627101137668,0,0.141390979435443,0,0.0209025204546786,0.141390979435443,0.0116627101137668,0
0,0.288946786836961,0,0,0,0.239060759970169,0.212651538758654,0,0.239060759970169,0.212651538758654,0.288946786836961,0
0,0.00817848283206747,0,0.0239969569188723,0,0.0443075693670582,0.0239969569188723,0,0.0443075693670582,0.0239969569188723,0.00817848283206747,0
0,0,0,0,0.00471086385744781,0.109786535207092,0.141352279570144,0,0.109786535207092,0.141352279570144,0.00471086385744781,0
0.0116627101137668,0.0209025204546786,0,0.0116627101137668,0,0,0,0.0209025204546786,0.141390979435443,0.0116627101137668,0.0209025204546786,0
0.288946786836961,0.239060759970169,0.212651538758654,0.288946786836961,0.239060759970169,0,0,0,0,0,0,0.212651538758654
0,0,0.0239969569188723,0.00817848283206747,0,0.0239969569188723,0.00817848283206747,0.0443075693670582,0,0,0,0.0239969569188723
0,0,0,0,0,0.141352279570144,0,0,0.141352279570144,0,0,0.141352279570144
0.0209025204546786,0.141390979435443,0.0116627101137668,0,0.141390979435443,0.0116627101137668,0,0,0.0116627101137668,0,0,0.0116627101137668
0.239060759970169,0,0.288946786836961,0.239060759970169,0,0,0.239060759970169,0,0.288946786836961,0,0,0.288946786836961
0,0.0239969569188723,0,0,0,0.00817848283206747,0.0443075693670582,0,0.00817848283206747,0,0,0.00817848283206747
0,0.141352279570144,0,0,0.141352279570144,0,0,0.141352279570144,0.00471086385744781,0,0,0.00471086385744781
0.141390979435443,0,0.0209025204546786,0,0.0116627101137668,0,0,0.0116627101137668,0.0209025204546786,0,0,0.0209025204546786
0.212651538758654,0.288946786836961,0.239060759970169,0,0.288946786836961,0,0,0,0,0.212651538758654,0,0.239060759970169
0.0239969569188723,0,0.0443075693670582,0,0,0.0443075693670582,0.0239969569188723,0.00817848283206747,0,0.0239969569188723,0,0.0443075693670582
0.141352279570144,0.00471086385744781,0,0.141352279570144,0.00471086385744781,0,0,0,0.109786535207092,0.141352279570144,0,0.109786535207092
0,0,0.141390979435443,0,0,0.141390979435443,0,0,0.141390979435443,0.0116627101137668,0,0.141390979435443
0,0.239060759970169,0.212651538758654,0.288946786836961,0.239060759970169,0.212651538758654,0,0,0.212651538758654,0.288946786836961,0,0.212651538758654
0,0,0.0239969569188723,0,0,0,0,0,0,0,0.0443075693670582,0.0239969569188723
0.00471086385744781,0.109786535207092,0,0,0,0.141352279570144,0,0,0,0,0.109786535207092,0.141352279570144
0.0209025204546786,0.141390979435443,0,0,0.141390979435443,0.0116627101137668,0,0,0,0,0.141390979435443,0.0116627101137668
0.239060759970169,0,0.288946786836961,0.239060759970169,0,0,0.239060759970169,0,0,0,0.212651538758654,0.288946786836961
0.0443075693670582,0,0.00817848283206747,0.0443075693670582,0.0239969569188723,0.00817848283206747,0.0443075693670582,0,0,0,0.0239969569188723,0.00817848283206747
0.109786535207092,0.141352279570144,0.00471086385744781,0,0.141352279570144,0,0,0.141352279570144,0,0,0.141352279570144,0.00471086385744781
0,0,0,0,0.0116627101137668,0.0209025204546786,0,0.0116627101137668,0,0,0.0116627101137668,0.0209025204546786
0.212651538758654,0,0,0.212651538758654,0,0,0.212651538758654,0.288946786836961,0,0,0.288946786836961,0.239060759970169
0,0,0,0.0239969569188723,0.00817848283206747,0,0.0239969569188723,0.00817848283206747,0,0,0.00817848283206747,0.0443075693670582
0.141352279570144,0,0.109786535207092,0,0,0.109786535207092,0.141352279570144,0.00471086385744781,0,0,0.00471086385744781,0.109786535207092
0,0,0,0.0116627101137668,0.0209025204546786,0.141390979435443,0.0116627101137668,0.0209025204546786,0,0,0.0209025204546786,0.141390979435443
0.288946786836961,0,0.212651538758654,0.288946786836961,0.239060759970169,0.212651538758654,0.288946786836961,0.239060759970169,0,0,0.239060759970169,0.212651538758654
0,0,0,0,0,0,0,0,0.0239969569188723,0,0.0443075693670582,0.0239969569188723
0,0.109786535207092,0.141352279570144,0,0,0,0,0,0.141352279570144,0,0.109786535207092,0.141352279570144
0.0209025204546786,0,0.0116627101137668,0.0209025204546786,0.141390979435443,0.0116627101137668,0,0,0.0116627101137668,0,0.141390979435443,0.0116627101137668
0,0,0,0,0.212651538758654,0,0.239060759970169,0,0.288946786836961,0,0.212651538758654,0.288946786836961
0,0,0.00817848283206747,0,0,0,0,0.0239969569188723,0.00817848283206747,0,0.0239969569188723,0.00817848283206747
0,0,0,0.109786535207092,0.141352279570144,0,0.109786535207092,0.141352279570144,0.00471086385744781,0,0.141352279570144,0.00471086385744781
0,0.0116627101137668,0,0,0.0116627101137668,0.0209025204546786,0.141390979435443,0.0116627101137668,0.0209025204546786,0,0.0116627101137668,0.0209025204546786
0,0,0.239060759970169,0,0.288946786836961,0.239060759970169,0,0,0,0.212651538758654,0.288946786836961,0.239060759970169
0.0239969569188723,0.00817848283206747,0,0.0239969569188723,0.00817848283206747,0.0443075693670582,0.0239969569188723,0,0,0.0239969569188723,0.00817848283206747,0.0443075693670582
0,0,0,0,0,0,0,0.00471086385744781,0,0.141352279570144,0.00471086385744781,0.109786535207092
0,0.0209025204546786,0.141390979435443,0,0,0,0.0116627101137668,0.0209025204546786,0,0.0116627101137668,0.0209025204546786,0.141390979435443
0.288946786836961,0.239060759970169,0.212651538758654,0.288946786836961,0,0,0.288946786836961,0.239060759970169,0,0.288946786836961,0.239060759970169,0.212651538758654
0,0.0443075693670582,0,0,0,0.0239969569188723,0,0,0.0239969569188723,0.00817848283206747,0.0443075693670582,0.0239969569188723
0.00471086385744781,0.109786535207092,0.141352279570144,0.00471086385744781,0.109786535207092,0.141352279570144,0.00471086385744781,0,0.141352279570144,0.00471086385744781,0.109786535207092,0.141352279570144
0,0.141390979435443,0,0.0209025204546786,0.141390979435443,0,0,0.141390979435443,0.0116627101137668,0.0209025204546786,0.141390979435443,0.0116627101137668
0.239060759970169,0.212651538758654,0.288946786836961,0.239060759970169,0,0.288946786836961,0,0.212651538758654,0.288946786836961,0.239060759970169,0.212651538758654,0.288946786836961
0.0443075693670582,0,0.00817848283206747,0.0443075693670582,0.0239969569188723,0,0.0443075693670582,0.0239969569188723,0.00817848283206747,0.0443075693670582,0.0239969569188723,0.00817848283206747
0.109786535207092,0.141352279570144,0.00471086385744781,0.109786535207092,0.141352279570144,0,0.109786535207092,0.141352279570144,0.00471086385744781,0.109786535207092,0.141352279570144,0.00471086385744781
0,0,0,0,0.0116627101137668,0.0209025204546786,0.141390979435443,0.0116627101137668,0.0209025204546786,0.141390979435443,0.0116627101137668,0.0209025204546786
