"BH.action","CA.action","BU.action","PC.action","BO.action","BV.action","BT.action","EL.action","FP.action","CH.action","DP.action","ER.action","environment.initial","BH.outcome","CA.outcome","BU.outcome","PC.outcome","BO.outcome","BV.outcome","BT.outcome","EL.outcome","FP.outcome","CH.outcome","DP.outcome","ER.outcome","state_idx"
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.540422489940794,0,0.178421678657303,0.408157597982166,0,0,0,0,0,104
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.395347314264763,0.357604326804912,0,0,0.154864316308989,0,0,0,0,152
1,0,0,0,0,0,1,1,0,0,0,0,0,0.269028295678878,0,0,0,0,0,0.281188172153535,0,0,0,0,0,193
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.687691655247155,0,0,0,0,0.12262888626525,0,0,528
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.436699772348906,0,0,0,0.319582713105312,0,0,0,0,0,1092
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.14491853961739,0,0,0,0,0,0.225629969044131,2080
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.599505650674255,0,0,0.372569325919158,0,0,0,0,0,2120
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.576394059436311,0,0,0,0,0,0,0.382017050024126,2192
0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.576394059436308,0,0,0,0,0,0,0.382017050024129,2576
1,0,0,0,0,0,0,0,0,0,1,1,0,0.398310815222536,0,0,0,0,0,0,0,0,0,0.12262540447322,0,3073
