"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,0,0,0,0,0,23.5384617826325,0,0,2096.553875,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,23.5384617826325,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,4773.735,0,0,23.5384617826325,0,0,0,0,0,0,0,0,0,4773.735
0,0,0,0,4773.735,0,0,0,0,0,0,0,0,0,0,0,0,4773.735
0,2096.553875,0,0,2096.553875,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23.5384617826325,0,0,0,0,0,0,0,0,0,13595.2675
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.553875
0,0,0,0,4773.735,0,0,23.5384617826325,0,0,0,0,0,0,0,0,0,4773.735
0,0,0,0,4773.735,0,0,0,0,0,0,0,0,0,0,0,0,4773.735
0,4773.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4773.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2096.553875,0,0,2096.553875,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.735,0,0,23.5384617826325,0,0,28296.58,0,0,0,0,0,0,5.00178655916011e-05
0,4773.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2096.553875,0,0,2096.553875,0,0,23.5384617826325,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4773.735,0,0,0,0,0,28296.58,0,0,0,0,0,0,5.00178655916011e-05
0,0,0,0,0,0,0,23.5384617826325,0,0,0,0,0,0,0,0,0,13595.2675
0,2096.553875,0,0,2096.553875,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23.5384617826325,0,0,28296.58,0,0,0,0,0,0,2096.553875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13595.2675
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,23.5384617826325,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,4773.735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4773.735,0,0,0,0,0,23.5384617826325,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2096.553875,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,0,0,0,91.804786765,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,0,0,0,13595.2675,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,91.804786765,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,0,0,0,91.804786765,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,2096.553875,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,2096.553875,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,91.804786765,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,2096.553875,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,0,0,0,91.804786765,0,0,0,0,0,13595.2675,0
0,0,0,0,0,0,0,0,0,0,91.804786765,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.00178655916011e-05,0,0,0,0,0,0,0,0,21699.805,0
