"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,2096.7222625,0,0,2096.7222625,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,0
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,0
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13587.5871875,0,0,0,0,0,0,0,0,2096.7222625,0,0,0,0
0,0,0,0,13587.5871875,0,0,0,0,0,0,0,0,2096.7222625,0,0,0,0
0,0,0,0,13587.5871875,0,0,68.441849595,0,0,0,0,0,2096.7222625,0,0,0,0
0,0,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.007136589809375,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0.007136589809375,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0.007136589809375,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0.007136589809375,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,13587.5871875
0,2096.7222625,0,0,2096.7222625,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,13587.5871875
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13587.5871875,0,0,0,0,0,0,0,0,0,0,0,0,4766.0434375
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13587.5871875
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13587.5871875,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,4766.0434375
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13587.5871875
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,0,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,13587.5871875,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,4766.0434375
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,13587.5871875,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,4766.0434375
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,0,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,13587.5871875,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,4766.0434375
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,4.94950228541946e-05
0,0,0,0,0,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,13587.5871875,0,0,0,0,0,0,0,0,0,0,0,0,4766.0434375
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,13587.5871875,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,4766.0434375
0,0,0,0,13587.5871875,0,0,0,0,0,0,0,0,0,0,0,0,4766.0434375
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,4.94950228541946e-05
0,2096.7222625,0,0,2096.7222625,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,0,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,4.94950228541946e-05
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,4766.0434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2096.7222625,0,0,2096.7222625,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,4.94950228541946e-05
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,4.94950228541946e-05
0,0,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,4.94950228541946e-05
0,0,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,4.94950228541946e-05
0,4.94950228541946e-05,0,0,4766.0434375,0,0,0.007136589809375,0,0,28296.58,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,13587.5871875
0,0,0,0,13587.5871875,0,0,0.007136589809375,0,0,0,0,0,0,0,0,0,4766.0434375
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4766.0434375,0,0,0,0,0,28296.58,0,0,0,0,0,0,4.94950228541946e-05
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2096.7222625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,4766.0434375,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,13587.5871875,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,13587.5871875,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0.007136589809375,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,13587.5871875,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,4766.0434375,0,0,0,0,0,68.441849595,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0.007136589809375,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,68.441849595,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,2096.7222625,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,68.441849595,0,0,0,0,0,13587.5871875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,4.94950228541946e-05,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81625,0
