"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,66.71716325,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0.01632027863125,0,0,66.71716325,0,0,0,0,0,13136.8683125,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,66.71716325,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,66.71716325,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,13136.8683125,0,0,0,0,0,0,0,0,0,0,0,0,4315.33569613906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13136.8683125
0,0,0,0,4315.33569613906,0,0,0,0,0,28296.58,0,0,0,0,0,0,5.07788679523899e-05
0,4315.33569613906,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.58,0,0,0,0,0,0,2094.98827738906
0,5.07788679523899e-05,0,0,4315.33569613906,0,0,0.01632027863125,0,0,28296.58,0,0,0,0,0,0,0
0,5.07788679523899e-05,0,0,4315.33569613906,0,0,0,0,0,28296.58,0,0,0,0,0,0,0
0,4315.33569613906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4315.33569613906,0,0,0,0,0,28296.58,0,0,0,0,0,0,5.07788679523899e-05
0,0,0,0,13136.8683125,0,0,0.01632027863125,0,0,0,0,0,0,0,0,0,13136.8683125
0,0,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,0,13136.8683125
0,0,0,0,13136.8683125,0,0,0,0,0,0,0,0,0,0,0,0,4315.33569613906
0,5.07788679523899e-05,0,0,4315.33569613906,0,0,0,0,0,28296.58,0,0,0,0,0,0,0
0,4315.33569613906,0,0,2094.98827738906,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13136.8683125
0,4315.33569613906,0,0,2094.98827738906,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13136.8683125
0,0,0,0,4315.33569613906,0,0,0,0,0,28296.58,0,0,0,0,0,0,5.07788679523899e-05
0,0,0,0,13136.8683125,0,0,0.01632027863125,0,0,0,0,0,0,0,0,0,13136.8683125
0,4315.33569613906,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,66.71716325,0,0,0,0,0,13136.8683125,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,66.71716325,0,0,0,0,0,13136.8683125,0
0,0,0,0,0,0,0,0,0,0,2094.98827738906,0,0,0,0,0,13136.8683125,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,2094.98827738906,0,0,0,0,0,13136.8683125,0
0,0,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,0,0,0,66.71716325,0,0,0,0,0,13136.8683125,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,66.71716325,0,0,0,0,0,21699.805,0
0,4315.33569613906,0,0,0,0,0,0.01632027863125,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,66.71716325,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,0,0,0,0,0,0,21699.805,0
0,0,0,0,0,0,0,5.07788679523899e-05,0,0,0,0,0,0,0,0,21699.805,0
