"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,653.787725,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,0,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,0,0,0,28305.825,0,0,0,0,0,0,2633.08151727812
0,0,0,0,0,0,0,0,0,0,28305.825,0,0,0,0,0,0,2633.08151727812
0,0,0,0,0,0,0,48.993525922225,0,0,28305.825,0,0,0,0,0,0,2633.08151727812
0,4488.32551727812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4488.32551727812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28305.825,0,0,0,0,0,0,2633.08151727812
0,0,0,0,0,0,0,0,0,0,28305.825,0,0,0,0,0,0,2633.08151727812
0,0,0,0,0,0,0,0,0,0,28305.825,0,0,0,0,0,0,653.787725
0,4488.32551727812,0,0,2633.08151727812,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,4488.32551727812,0,0,0,0,0,28305.825,0,0,0,0,0,0,5.09224676829515e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13309.86325
0,0,0,0,0,0,0,0,0,0,28305.825,0,0,0,0,0,0,2633.08151727812
0,2633.08151727812,0,0,2633.08151727812,0,0,48.993525922225,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13309.86325
0,5.09224676829515e-05,0,0,4488.32551727812,0,0,0,0,0,28305.825,0,0,0,0,0,0,0
0,2633.08151727812,0,0,2633.08151727812,0,0,48.993525922225,0,0,0,0,0,0,0,0,0,0
0,2633.08151727812,0,0,2633.08151727812,0,0,48.993525922225,0,0,0,0,0,0,0,0,0,0
0,4488.32551727812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13309.86325
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,48.993525922225,0,0,13309.86325,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,0,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,48.993525922225,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,0,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,0,0,0,0,0,0,21699.81,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,653.787725,0,0,0,0,0,13309.86325,0
0,0,0,0,0,0,0,5.09224676829515e-05,0,0,653.787725,0,0,0,0,0,21699.81,0
