"AGHE.outcome","AGRE.outcome","AMME.outcome","ANAR.outcome","CEME.outcome","CLPU.outcome","ERBO.outcome","ERCI.outcome","EUPE.outcome","GECA.outcome","HECO.outcome","LACA.outcome","LOPU.outcome","LOWR.outcome","MEPO.outcome","NAAT.outcome","PLER.outcome","SACA.outcome"
0,0,0,0,0,0,0,0,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,0,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,40.5601328392087,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,5.03394312810375e-05,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
0,0,0,0,12915.0385016175,0,0,40.5601328392087,0,0,28296.555,0,0,0,0,0,0,5.03394312810375e-05
0,12915.0385016175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12915.0385016175,0,0,0,0,0,28296.555,0,0,0,0,0,0,5.03394312810375e-05
0,5.03394312810375e-05,0,0,12915.0385016175,0,0,0,0,0,28296.555,0,0,0,0,0,0,0
0,0,0,0,12915.0385016175,0,0,0,0,0,0,0,0,0,0,0,0,12915.0385016175
0,2257.92512274797,0,0,2257.92512274797,0,0,40.5601328392087,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12915.0385016175,0,0,0,0,0,28296.555,0,0,0,0,0,0,5.03394312810375e-05
0,0,0,0,0,0,0,40.5601328392087,0,0,28296.555,0,0,0,0,0,0,2257.92512274797
0,0,0,0,0,0,0,0,0,0,28296.555,0,0,0,0,0,0,2257.92512274797
0,5.03394312810375e-05,0,0,12915.0385016175,0,0,0,0,0,28296.555,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,28296.555,0,0,0,0,0,0,2257.92512274797
0,0,0,0,12915.0385016175,0,0,0,0,0,28296.555,0,0,0,0,0,0,5.03394312810375e-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,5.03394312810375e-05,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
0,0,0,0,0,0,0,40.5601328392087,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,5.03394312810375e-05,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,0,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
0,12915.0385016175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,0,0,0,12915.0385016175,0,0,0,0,0,21691.86625,0
0,0,0,0,0,0,0,0,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
0,0,0,0,0,0,0,5.03394312810375e-05,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,40.5601328392087,0,0,12915.0385016175,0,0,0,0,0,12915.0385016175,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,0,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
0,0,0,0,0,0,0,5.03394312810375e-05,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
0,0,0,0,0,0,0,5.03394312810375e-05,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,5.03394312810375e-05,0,0,0,0,0,0,0,0,21699.9025,0
0,0,0,0,0,0,0,0,0,0,225.395453630432,0,0,0,0,0,21691.86625,0
