"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action","temperature.initial","Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome","state_idx"
0,1,0,0,0,0,15,0,0.0217615472030183,0,0,0,0,2
0,1,0,0,0,0,23,0,0.00790031132944143,0,0,0,0,2
0,1,0,0,0,0,15,0,0.0213135002396683,0,0,0,0,2
0,1,1,1,1,1,15,0,0.0248171381852983,0.000738320797266174,0.02167787606159,0.0913748257070839,0.0290879437599107,62
0,1,1,1,1,1,21,0,0.00815335280964001,7.72471097731757e-05,0.00647805446704326,0.0213426068104243,0.0289426545417243,62
0,1,1,1,1,1,25,0,0.000441687789496943,0.000464592774741336,0.00919717544663674,0.0124842764330684,0.0219376186551857,62
0,0,0,1,0,0,19,0,0,0,0,0,0,8
0,0,0,1,0,0,21,0,0,0,0.157406693371792,0,0,8
0,0,0,1,0,0,15,0,0,0,0.10387794287887,0,0,8
0,0,0,0,1,0,15,0,0,0,0,0.0348007316110579,0,16
0,0,0,0,1,0,19,0,0,0,0,0,0,16
0,0,0,0,1,0,23,0,0,0,0,0,0,16
0,0,0,0,0,1,23,0,0,0,0,0,0.050793681929415,32
0,0,0,0,0,1,17,0,0,0,0,0,0.0764364168054457,32
0,0,0,0,0,1,17,0,0,0,0,0,0.121247662159279,32
1,0,0,0,0,0,21,0.00280198731608837,0,0,0,0,0,1
1,0,0,0,0,0,23,0.00514347986018938,0,0,0,0,0,1
1,0,0,0,0,0,17,0.00222858522730717,0,0,0,0,0,1
1,1,1,1,1,0,15,0.000982841911980872,0.0207507197623595,0.000255345691301981,0.0137298785446517,0.133641309925645,0,31
1,1,1,1,1,0,23,0,1.887509e-05,0,0.002415557,0.006361908,0,31
1,1,1,1,1,0,25,0.0004485746,0,0.0004345951,0.0002309587,0.009467728,0,31
1,1,1,1,0,1,21,0.000623234,0.05469042,0.0007904817,0.009200992,0,0.04604129,47
1,1,1,1,0,1,15,0.003623302,0.02619729,0.0007042243,0.01402444,0,0.02108945,47
1,1,1,1,0,1,23,0.001816914,0.007236251,0.001178568,0.004063079,0,0.02614075,47
1,1,1,0,1,1,19,0.0009786386,0.01825467,0.001272476,0,0.008178254,0.01090672,55
1,1,1,0,1,1,23,0.004406538,0.006608934,0.0003252092,0,0.01997957,0.01957676,55
1,1,1,0,1,1,23,4.448299e-05,0.002118265,0.0006333728,0,0.003930808,0.03777655,55
1,0,1,1,1,1,21,0.0003970192,0,0.0003314403,0.008517594,0.03851551,0.01384121,61
1,0,1,1,1,1,17,0.0003885288,0,0.000353607,0.01181417,0.04267814,0.03837516,61
1,0,1,1,1,1,15,0.007061184,0,0.00287754,0.01247768,0.0391198,0.01885476,61
