"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0333455026137409,0,0,0,0
0,0.0213135002396683,0,0,0,0
0,0.00738834413147713,0,0,0,0
0,0.0434932790743227,0.00163337761274567,0,0,0
0,0.0122293698196163,0.00112388395664267,0,0,0
0,0.0317244029636638,0.00603900486377453,0,0,0
0.0008247645,0.02145779,0.0006949978,0,0,0.02519244
0.005748267,0.05346098,0.001088602,0,0,0.01760257
0.003679163,0.02662807,7.829526e-05,0,0,0.00514037
0.0002904508,0.006964967,0,0,0.02153308,0.04769925
0.0007735189,0.007498656,0,0,0.0007815935,0.01905607
0.006999785,0.02421924,0,0,0.02102184,0.01953589
