"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.0191630142001754,0,0,0,0
0,0.0505383750562475,0,0,0,0
0,0.00790031132944143,0,0,0,0
0,0.000635430479952532,0,0,0.0223960953702368,0
0,0.00746656548355011,0,0,0.00327134290972815,0
0,0,0,0,0,0
0,0.0568901227164901,0.0148797951583302,0,0.0110621729264101,0
0,0.0111557357281227,0.00112751631947811,0,0.00678434396855828,0
0,0,0.000136820141009993,0,0.0159616253871936,0
0,0,0.00606791856213171,0,0,0
0,0,0.0101521821115636,0,0,0
0,0,0.0202403352168787,0,0,0
0,0,0.00818017202402165,0.149753399773269,0,0
0,0,0.00948556067622797,0.133635534636727,0,0
0,0,0.00246470979856546,0.0421694007290171,0,0
0,0,0.00323408683110228,0,0.0460036913040004,0
0,0,0.000367560307746386,0,0.019121114626016,0
0,0,0.00121556305960456,0,0.0382576055703729,0
0,0,0.000376072264459317,0,0,0.152245903627091
0,0,0.00579099336915077,0,0,0.0093784818241816
0,0,0.00153568731335534,0,0,0.0384186763933362
0,0,0,0,0.00026967704720983,0
0,0,0,0,0,0
0,0,0,0,0.00974488132953938,0
0,0.00534690558967978,0,0,0,0
0.00080335704332495,0.0137887072980782,0,0,0,0
0.000603408387644827,0.0685305875602826,0,0,0,0
0.001331923,0,0.002488878,0,0.01559689,0
0.0004610945,0,0.0003534724,0,0.01463081,0
0.0003287738,0,0.001040256,0,0.01535807,0
