"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0,0,0,0,0
0,0,0,0,0,0.0801344128912237
0,0,0,0,0,0.0728855729552618
0.007079365842416,0,0,0,0,0
0.000705405588636292,0,0,0,0,0
0.00514347986018938,0,0,0,0,0
0.003623302,0.02619729,0.0007042243,0.01402444,0,0.02108945
0.00314356,0.015754,0.004705715,0.008729989,0,0.005936746
0.0008573703,0.02960373,0.0003768045,0.02090806,0,0.06093829
0,0.02471423,2.026097e-05,0,0.01214327,0.01149263
0.002461296,0.02369402,0.0003386257,0,0.01752364,0.02384837
0.004406538,0.006608934,0.0003252092,0,0.01997957,0.01957676
