"Tetra.action","Colp.action","Dexio.action","Loxo.action","Para.action","Spiro.action"
0.0111327764849485,0.0111327764849485,0.0111327764849485,0,0,0.0111327764849485
0.00117888897955391,0.00117888897955391,0.00117888897955391,0,0,0.00117888897955391
0.0154242109577164,0.0154242109577164,0,0.0154242109577164,0.0154242109577164,0
0.0172531356584498,0.0172531356584498,0,0.0172531356584498,0.0172531356584498,0
0.0213353127428371,0.0213353127428371,0,0.0213353127428371,0.0213353127428371,0
0.000902515945591044,0.000902515945591044,0,0.000902515945591044,0,0.000902515945591044
0.0111327764849485,0.0111327764849485,0,0.0111327764849485,0,0.0111327764849485
0.00117888897955391,0.00117888897955391,0,0.00117888897955391,0,0.00117888897955391
0.0154242109577164,0.0154242109577164,0,0,0.0154242109577164,0.0154242109577164
0.0172531356584498,0.0172531356584498,0,0,0.0172531356584498,0.0172531356584498
0.0213353127428371,0.0213353127428371,0,0,0.0213353127428371,0.0213353127428371
0.000902515945591044,0,0.000902515945591044,0,0.000902515945591044,0.000902515945591044
0.0111327764849485,0,0.0111327764849485,0,0.0111327764849485,0.0111327764849485
0.00117888897955391,0,0.00117888897955391,0,0.00117888897955391,0.00117888897955391
0.0154242109577164,0,0,0.0154242109577164,0,0
0.0172531356584498,0,0,0.0172531356584498,0,0
0.0213353127428371,0,0,0.0213353127428371,0,0
0.000902515945591044,0,0,0.000902515945591044,0.000902515945591044,0
0.0111327764849485,0,0,0.0111327764849485,0.0111327764849485,0
0.00117888897955391,0,0,0.00117888897955391,0.00117888897955391,0
0.0154242109577164,0,0,0.0154242109577164,0.0154242109577164,0.0154242109577164
0.0172531356584498,0,0,0.0172531356584498,0.0172531356584498,0.0172531356584498
0.0213353127428371,0,0,0.0213353127428371,0.0213353127428371,0.0213353127428371
0.000902515945591044,0,0,0,0.000902515945591044,0
0.0111327764849485,0,0,0,0.0111327764849485,0
0.00117888897955391,0,0,0,0.00117888897955391,0
0.0154242109577164,0,0.0154242109577164,0,0.0154242109577164,0
0.0172531356584498,0,0.0172531356584498,0,0.0172531356584498,0
0.0213353127428371,0,0.0213353127428371,0,0.0213353127428371,0
