"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.10662104623752,0,0.0415118891018838,0,0
0,0.0167256963961109,0,0.00384127518989343,0,0
0,0.151700491447622,0,0.0501078958675982,0,0
0,0.0111557357281227,0.00112751631947811,0,0.00678434396855828,0
0,0,0.000136820141009993,0,0.0159616253871936,0
0,0.0123628206875944,0.000325731927907146,0,0.0145241041719357,0
0.00240515837262241,0.0494063902804008,0,0.0558837050141261,0,0
0.00178252573844044,0.0790767658716976,0,0.0297716438754822,0,0
0.000232694090947696,0.0175521357369783,0,0.0130035647545349,0,0
0,0,0.0114425863912732,0,0,0
0,0,0.0101521821115636,0,0,0
0,0,0.0113873374016454,0,0,0
0,0,0,0.00647682989848427,0.0343553536846499,0
0,0,0,0.0306363101218107,0.108125133729629,0
0,0,0,0.000718132472321432,0.00204855968777172,0
0,0,0,0,0.00870854471773687,0.0111905395965622
0,0,0,0,0.0110714249926489,0.0044016689415747
0,0,0,0,0.0155194450862332,0.0156023742679555
0,0,0,0,0,0
0.00190791288628735,0,0,0,0,0
0.00519338892177348,0,0,0,0,0
0.000603408387644827,0.0685305875602826,0,0,0,0
0.000437986854250475,0.029442367732889,0,0,0,0
0.00080335704332495,0.0137887072980782,0,0,0,0
0.013473,0,0.0151519,0,0,0
0.00650685,0,0.02028045,0,0,0
0.009155098,0,0.01475012,0,0,0
0.000263375,0,0,0,0,0.01093097
0.0004067481,0,0,0,0,0.01801862
0.003006485,0,0,0,0,0.06633654
