"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0,0,0.0245185676109286,0.085071171444275,0
0,0,0,7.71084846231188e-05,0.0107552387747761,0
0,0,0,0.000718132472321432,0.00204855968777172,0
0,0,0,0,0,0.121247662159279
0,0,0,0,0,0
0,0,0,0,0,0.050793681929415
0.001847768,0.002072772,0,0.001156135,0,0.01877499
0.001450291,0.005579246,0,0.003676676,0,0.0352385
0.001500667,0.02784904,0,0.01817285,0,0.06198821
0,0,0,0.003696841,0.009214549,0.002328204
0,0,0,0.01534109,0.1073328,0.04756386
0.0007693068,0,0,0.01576706,0.100543,0.03902395
