"Tetra.outcome","Colp.outcome","Dexio.outcome","Loxo.outcome","Para.outcome","Spiro.outcome"
0,0.000441687789496943,0.000464592774741336,0.00919717544663674,0.0124842764330684,0.0219376186551857
0,0.0232193471673477,0.0013013538885735,0.0199368610277916,0.049022573247926,0.0998056690944552
0,0.0278647054714485,0.00042820409491378,0.013203687609619,0.0651921730753405,0.0124172398745994
0,0,0,0.00759167744120626,0,0
0,0,0,0.0132543449650664,0,0
0,0,0,0.0525838135255231,0,0
0,0,0,0,0.000179683911743757,0
0,0,0,0,0.0456182253100636,0
0,0,0,0,0.00453416518565111,0
0.000773267358176899,0,0,0,0,0
0.00514347986018938,0,0,0,0,0
0.00190791288628735,0,0,0,0,0
